congress,chamber,rollnumber,icpsr,cast_code,prob
32,Senate,1,277,1,99.3
32,Senate,1,330,1,100.0
32,Senate,1,525,1,100.0
32,Senate,1,606,9,100.0
32,Senate,1,669,1,100.0
32,Senate,1,865,1,99.8
32,Senate,1,946,1,90.7
32,Senate,1,1038,6,43.2
32,Senate,1,1061,1,100.0
32,Senate,1,1334,1,100.0
32,Senate,1,1582,1,92.0
32,Senate,1,1672,1,97.5
32,Senate,1,1796,1,100.0
32,Senate,1,1810,1,100.0
32,Senate,1,1827,1,99.4
32,Senate,1,2048,1,100.0
32,Senate,1,2393,1,99.7
32,Senate,1,2394,1,100.0
32,Senate,1,2431,1,100.0
32,Senate,1,2640,1,39.2
32,Senate,1,2642,1,70.6
32,Senate,1,2692,1,94.8
32,Senate,1,2708,1,99.8
32,Senate,1,3093,1,68.8
32,Senate,1,3160,9,100.0
32,Senate,1,3256,1,100.0
32,Senate,1,3259,9,99.7
32,Senate,1,3548,9,100.0
32,Senate,1,3887,1,93.7
32,Senate,1,3922,1,98.6
32,Senate,1,4001,9,96.7
32,Senate,1,4615,9,99.8
32,Senate,1,4759,1,100.0
32,Senate,1,4881,9,99.3
32,Senate,1,5032,1,80.9
32,Senate,1,5040,9,100.0
32,Senate,1,5275,9,99.6
32,Senate,1,5942,9,99.6
32,Senate,1,5952,1,100.0
32,Senate,1,6053,1,100.0
32,Senate,1,6486,1,100.0
32,Senate,1,6739,1,100.0
32,Senate,1,6961,1,87.0
32,Senate,1,7282,1,100.0
32,Senate,1,7596,9,100.0
32,Senate,1,7841,1,99.9
32,Senate,1,8121,1,99.9
32,Senate,1,8339,1,99.4
32,Senate,1,8378,1,100.0
32,Senate,1,8470,1,99.4
32,Senate,1,8691,1,100.0
32,Senate,1,8745,1,99.6
32,Senate,1,8818,9,100.0
32,Senate,1,8965,9,99.8
32,Senate,1,9558,1,100.0
32,Senate,1,9570,9,100.0
32,Senate,1,9743,6,18.7
32,Senate,1,10003,6,26.9
32,Senate,2,277,1,99.0
32,Senate,2,330,1,100.0
32,Senate,2,525,1,100.0
32,Senate,2,606,1,100.0
32,Senate,2,669,1,100.0
32,Senate,2,865,1,99.4
32,Senate,2,946,1,72.9
32,Senate,2,1038,1,81.4
32,Senate,2,1061,1,99.6
32,Senate,2,1334,1,99.9
32,Senate,2,1582,9,86.8
32,Senate,2,1672,6,98.1
32,Senate,2,1796,1,99.7
32,Senate,2,1810,1,100.0
32,Senate,2,1827,1,98.9
32,Senate,2,2048,1,100.0
32,Senate,2,2393,1,99.4
32,Senate,2,2394,1,98.9
32,Senate,2,2431,1,100.0
32,Senate,2,2640,1,55.7
32,Senate,2,2642,9,28.5
32,Senate,2,2692,6,16.7
32,Senate,2,2708,1,99.3
32,Senate,2,3093,1,47.7
32,Senate,2,3160,9,100.0
32,Senate,2,3256,9,98.0
32,Senate,2,3259,9,99.3
32,Senate,2,3548,9,100.0
32,Senate,2,3887,9,93.4
32,Senate,2,3922,6,78.1
32,Senate,2,4001,9,3.5
32,Senate,2,4615,1,99.1
32,Senate,2,4759,1,99.8
32,Senate,2,4881,9,70.5
32,Senate,2,5032,1,80.4
32,Senate,2,5040,9,100.0
32,Senate,2,5275,9,98.8
32,Senate,2,5942,9,99.3
32,Senate,2,5952,1,100.0
32,Senate,2,6053,1,99.8
32,Senate,2,6486,1,99.9
32,Senate,2,6739,1,100.0
32,Senate,2,6961,6,20.2
32,Senate,2,7282,1,100.0
32,Senate,2,7596,9,100.0
32,Senate,2,7841,1,99.5
32,Senate,2,8121,1,99.5
32,Senate,2,8339,9,98.8
32,Senate,2,8378,1,81.4
32,Senate,2,8470,9,92.1
32,Senate,2,8691,1,99.6
32,Senate,2,8745,1,99.3
32,Senate,2,8818,9,100.0
32,Senate,2,8965,9,92.0
32,Senate,2,9558,1,100.0
32,Senate,2,9570,1,99.6
32,Senate,2,9743,6,79.3
32,Senate,2,10003,1,79.1
32,Senate,3,277,6,98.5
32,Senate,3,330,6,88.0
32,Senate,3,525,6,99.8
32,Senate,3,606,6,90.3
32,Senate,3,669,6,97.5
32,Senate,3,865,6,97.8
32,Senate,3,946,9,8.6
32,Senate,3,1038,1,55.4
32,Senate,3,1061,6,88.2
32,Senate,3,1334,6,100.0
32,Senate,3,1582,9,32.6
32,Senate,3,1672,1,99.7
32,Senate,3,1796,6,29.4
32,Senate,3,1810,1,42.0
32,Senate,3,1827,6,100.0
32,Senate,3,2048,1,59.1
32,Senate,3,2393,6,100.0
32,Senate,3,2394,9,26.5
32,Senate,3,2431,6,99.9
32,Senate,3,2640,1,95.1
32,Senate,3,2642,1,99.7
32,Senate,3,2692,9,18.6
32,Senate,3,2708,6,98.4
32,Senate,3,3093,9,1.5
32,Senate,3,3160,9,42.1
32,Senate,3,3256,6,18.9
32,Senate,3,3259,9,98.4
32,Senate,3,3548,9,84.4
32,Senate,3,3887,9,67.0
32,Senate,3,3922,9,99.6
32,Senate,3,4001,9,0.1
32,Senate,3,4615,6,93.0
32,Senate,3,4759,6,100.0
32,Senate,3,4881,9,3.8
32,Senate,3,5032,1,75.7
32,Senate,3,5040,9,95.7
32,Senate,3,5275,6,92.5
32,Senate,3,5942,9,99.6
32,Senate,3,5952,6,77.5
32,Senate,3,6053,6,100.0
32,Senate,3,6486,1,67.4
32,Senate,3,6739,6,100.0
32,Senate,3,6961,9,19.0
32,Senate,3,7282,9,96.5
32,Senate,3,7596,9,97.2
32,Senate,3,7841,6,100.0
32,Senate,3,8121,6,97.8
32,Senate,3,8339,9,96.9
32,Senate,3,8378,1,92.6
32,Senate,3,8470,1,73.8
32,Senate,3,8691,1,72.0
32,Senate,3,8745,6,99.4
32,Senate,3,8818,9,50.8
32,Senate,3,8965,9,17.8
32,Senate,3,9558,1,27.4
32,Senate,3,9570,1,70.9
32,Senate,3,9743,1,99.9
32,Senate,3,10003,6,26.0
32,Senate,4,277,9,99.7
32,Senate,4,330,9,100.0
32,Senate,4,525,9,100.0
32,Senate,4,606,6,100.0
32,Senate,4,669,6,100.0
32,Senate,4,865,6,99.8
32,Senate,4,946,6,99.0
32,Senate,4,1038,6,98.3
32,Senate,4,1061,6,99.9
32,Senate,4,1334,6,99.8
32,Senate,4,1582,6,99.3
32,Senate,4,1672,6,83.2
32,Senate,4,1796,6,93.2
32,Senate,4,1810,6,99.0
32,Senate,4,1827,9,98.7
32,Senate,4,2048,9,99.0
32,Senate,4,2393,6,99.5
32,Senate,4,2394,6,68.0
32,Senate,4,2431,6,100.0
32,Senate,4,2640,6,97.4
32,Senate,4,2642,6,97.4
32,Senate,4,2692,9,99.3
32,Senate,4,2708,9,99.8
32,Senate,4,3093,6,98.0
32,Senate,4,3160,9,99.0
32,Senate,4,3256,6,97.1
32,Senate,4,3259,9,99.8
32,Senate,4,3548,9,100.0
32,Senate,4,3887,9,99.4
32,Senate,4,3922,6,96.5
32,Senate,4,4001,9,91.4
32,Senate,4,4615,6,99.8
32,Senate,4,4759,9,99.7
32,Senate,4,4881,9,99.2
32,Senate,4,5032,6,98.9
32,Senate,4,5040,9,100.0
32,Senate,4,5275,6,99.8
32,Senate,4,5942,9,99.7
32,Senate,4,5952,6,100.0
32,Senate,4,6053,6,99.7
32,Senate,4,6486,6,91.3
32,Senate,4,6739,6,100.0
32,Senate,4,6961,6,99.0
32,Senate,4,7282,6,100.0
32,Senate,4,7596,9,100.0
32,Senate,4,7841,6,99.4
32,Senate,4,8121,6,99.8
