congress,chamber,rollnumber,icpsr,cast_code,prob
40,Senate,1,212,1,99.0
40,Senate,1,1200,1,80.2
40,Senate,1,1437,9,97.9
40,Senate,1,1602,1,98.5
40,Senate,1,1642,1,91.4
40,Senate,1,1921,1,98.0
40,Senate,1,1984,1,98.6
40,Senate,1,1997,9,96.7
40,Senate,1,2064,1,97.9
40,Senate,1,2129,1,98.4
40,Senate,1,2380,1,86.0
40,Senate,1,2617,1,97.4
40,Senate,1,2668,1,97.0
40,Senate,1,2715,1,95.1
40,Senate,1,2855,9,99.1
40,Senate,1,3122,1,98.4
40,Senate,1,3127,9,98.6
40,Senate,1,3326,9,79.9
40,Senate,1,3362,1,99.0
40,Senate,1,3834,6,3.4
40,Senate,1,3884,9,76.9
40,Senate,1,4077,9,95.4
40,Senate,1,4310,1,94.0
40,Senate,1,4319,1,78.9
40,Senate,1,4627,9,94.1
40,Senate,1,4642,1,97.7
40,Senate,1,4987,1,93.1
40,Senate,1,6677,1,99.1
40,Senate,1,6696,1,99.1
40,Senate,1,6697,1,98.9
40,Senate,1,6744,1,93.2
40,Senate,1,6965,9,91.2
40,Senate,1,6992,9,93.3
40,Senate,1,7237,9,82.9
40,Senate,1,7246,1,98.7
40,Senate,1,7518,9,94.6
40,Senate,1,7703,1,94.1
40,Senate,1,7892,9,83.8
40,Senate,1,8067,1,89.7
40,Senate,1,8223,1,74.5
40,Senate,1,8454,1,98.4
40,Senate,1,8806,1,96.4
40,Senate,1,8948,1,95.4
40,Senate,1,9083,1,98.2
40,Senate,1,9276,1,76.2
40,Senate,1,9398,6,8.0
40,Senate,1,9492,9,97.0
40,Senate,1,9642,1,96.1
40,Senate,1,9698,1,91.4
40,Senate,1,10129,9,96.1
40,Senate,1,10143,1,98.2
40,Senate,1,10225,1,98.1
40,Senate,1,10419,1,91.8
40,Senate,2,212,1,42.0
40,Senate,2,1200,1,65.7
40,Senate,2,1437,1,48.0
40,Senate,2,1602,6,54.7
40,Senate,2,1642,1,45.5
40,Senate,2,1921,1,47.5
40,Senate,2,1984,1,45.2
40,Senate,2,1997,1,48.8
40,Senate,2,2064,1,47.6
40,Senate,2,2129,9,N/A
40,Senate,2,2380,1,61.8
40,Senate,2,2617,6,48.7
40,Senate,2,2668,1,50.1
40,Senate,2,2715,6,50.8
40,Senate,2,2855,9,N/A
40,Senate,2,3122,6,53.1
40,Senate,2,3127,6,54.1
40,Senate,2,3326,1,61.8
40,Senate,2,3362,6,57.7
40,Senate,2,3834,9,N/A
40,Senate,2,3884,9,65.3
40,Senate,2,4077,6,50.2
40,Senate,2,4310,6,43.0
40,Senate,2,4319,6,33.9
40,Senate,2,4627,9,N/A
40,Senate,2,4642,1,47.7
40,Senate,2,4987,1,58.8
40,Senate,2,6677,6,58.2
40,Senate,2,6696,6,58.9
40,Senate,2,6697,6,57.0
40,Senate,2,6744,6,48.2
40,Senate,2,6965,1,60.5
40,Senate,2,6992,9,N/A
40,Senate,2,7237,6,35.5
40,Senate,2,7246,6,55.0
40,Senate,2,7518,6,50.2
40,Senate,2,7703,1,50.6
40,Senate,2,7892,9,64.2
40,Senate,2,8067,9,N/A
40,Senate,2,8223,9,66.9
40,Senate,2,8454,1,47.0
40,Senate,2,8806,1,53.2
40,Senate,2,8948,1,51.7
40,Senate,2,9083,6,54.0
40,Senate,2,9276,6,47.9
40,Senate,2,9398,6,43.2
40,Senate,2,9492,1,52.2
40,Senate,2,9642,1,54.6
40,Senate,2,9698,1,46.3
40,Senate,2,10129,1,54.3
40,Senate,2,10143,9,N/A
40,Senate,2,10225,6,53.6
40,Senate,2,10419,6,47.1
40,Senate,3,212,1,95.2
40,Senate,3,1200,1,100.0
40,Senate,3,1437,1,85.5
40,Senate,3,1602,1,86.6
40,Senate,3,1642,1,41.4
40,Senate,3,1921,6,14.8
40,Senate,3,1984,1,89.8
40,Senate,3,1997,1,69.3
40,Senate,3,2064,1,84.6
40,Senate,3,2129,1,84.8
40,Senate,3,2380,1,76.9
40,Senate,3,2617,1,96.8
40,Senate,3,2668,1,99.7
40,Senate,3,2715,1,53.0
40,Senate,3,2855,9,96.5
40,Senate,3,3122,1,97.0
40,Senate,3,3127,1,94.2
40,Senate,3,3326,9,36.6
40,Senate,3,3362,1,92.2
40,Senate,3,3834,9,86.4
40,Senate,3,3884,9,100.0
40,Senate,3,4077,1,57.1
40,Senate,3,4310,1,90.6
40,Senate,3,4319,1,99.9
40,Senate,3,4627,1,45.4
40,Senate,3,4642,6,20.2
40,Senate,3,4987,1,98.7
40,Senate,3,6677,1,94.7
40,Senate,3,6696,1,94.5
40,Senate,3,6697,9,93.2
40,Senate,3,6744,6,57.3
40,Senate,3,6965,1,98.6
40,Senate,3,6992,9,40.8
40,Senate,3,7237,1,97.7
40,Senate,3,7246,1,91.8
40,Senate,3,7518,6,50.0
40,Senate,3,7703,1,46.6
40,Senate,3,7892,9,97.9
40,Senate,3,8067,1,50.5
40,Senate,3,8223,1,99.9
40,Senate,3,8454,1,93.3
40,Senate,3,8806,1,90.6
40,Senate,3,8948,1,64.9
40,Senate,3,9083,6,17.4
40,Senate,3,9276,6,95.4
40,Senate,3,9398,6,37.8
40,Senate,3,9492,1,93.4
40,Senate,3,9642,1,97.7
40,Senate,3,9698,6,61.0
40,Senate,3,10129,1,95.6
40,Senate,3,10143,1,86.9
40,Senate,3,10225,6,17.4
40,Senate,3,10419,6,64.4
40,Senate,4,212,9,95.3
40,Senate,4,1200,1,100.0
40,Senate,4,1437,6,99.7
40,Senate,4,1602,6,99.9
40,Senate,4,1642,6,100.0
40,Senate,4,1921,6,99.8
40,Senate,4,1984,6,99.5
40,Senate,4,1997,6,100.0
40,Senate,4,2064,6,99.8
40,Senate,4,2129,6,99.9
40,Senate,4,2380,1,65.2
40,Senate,4,2617,1,28.3
40,Senate,4,2668,1,94.6
40,Senate,4,2715,6,100.0
40,Senate,4,2855,9,84.9
40,Senate,4,3122,6,82.3
40,Senate,4,3127,6,96.4
40,Senate,4,3326,6,51.7
40,Senate,4,3362,6,99.2
40,Senate,4,3834,9,96.7
40,Senate,4,3884,9,100.0
40,Senate,4,4077,6,100.0
40,Senate,4,4310,1,34.0
40,Senate,4,4319,9,100.0
40,Senate,4,4627,6,100.0
40,Senate,4,4642,6,99.9
40,Senate,4,4987,1,89.9
40,Senate,4,6677,6,96.6
40,Senate,4,6696,6,96.7
40,Senate,4,6697,6,98.5
40,Senate,4,6744,9,100.0
40,Senate,4,6965,1,94.4
40,Senate,4,6992,6,100.0
40,Senate,4,7237,9,99.0
40,Senate,4,7246,6,99.0
40,Senate,4,7518,6,100.0
40,Senate,4,7703,6,100.0
40,Senate,4,7892,9,98.9
40,Senate,4,8067,9,93.4
40,Senate,4,8223,1,100.0
40,Senate,4,8454,6,96.9
40,Senate,4,8806,9,89.1
40,Senate,4,8948,9,99.9
40,Senate,4,9083,6,100.0
40,Senate,4,9276,6,100.0
40,Senate,4,9398,6,94.8
40,Senate,4,9492,6,86.4
40,Senate,4,9642,6,41.9
40,Senate,4,9698,6,100.0
40,Senate,4,10129,6,64.3
40,Senate,4,10143,6,99.7
40,Senate,4,10225,9,99.9
40,Senate,4,10419,6,100.0
40,Senate,5,212,1,14.5
40,Senate,5,1200,1,98.9
40,Senate,5,1437,6,80.9
40,Senate,5,1602,6,89.0
40,Senate,5,1642,6,98.2
40,Senate,5,1921,6,83.3
40,Senate,5,1984,6,86.7
40,Senate,5,1997,6,86.1
40,Senate,5,2064,6,83.3
40,Senate,5,2129,6,90.3
40,Senate,5,2380,1,84.1
40,Senate,5,2617,1,54.0
40,Senate,5,2668,1,79.7
40,Senate,5,2715,6,88.7
40,Senate,5,2855,9,84.2
40,Senate,5,3122,6,63.6
40,Senate,5,3127,6,77.5
40,Senate,5,3326,6,19.9
40,Senate,5,3362,6,90.6
40,Senate,5,3834,9,60.0
40,Senate,5,3884,9,99.6
40,Senate,5,4077,6,85.4
40,Senate,5,4310,1,70.1
40,Senate,5,4319,1,98.6
40,Senate,5,4627,6,92.4
40,Senate,5,4642,6,85.9
40,Senate,5,4987,1,87.7
40,Senate,5,6677,6,87.3
40,Senate,5,6696,6,88.8
40,Senate,5,6697,6,87.6
40,Senate,5,6744,1,20.1
40,Senate,5,6965,9,90.9
40,Senate,5,6992,6,90.1
40,Senate,5,7237,1,95.1
40,Senate,5,7246,6,84.9
40,Senate,5,7518,6,87.0
40,Senate,5,7703,1,15.4
40,Senate,5,7892,9,95.0
40,Senate,5,8067,6,39.3
40,Senate,5,8223,1,98.7
40,Senate,5,8454,1,24.7
40,Senate,5,8806,9,49.2
40,Senate,5,8948,6,74.0
40,Senate,5,9083,6,89.7
40,Senate,5,9276,6,84.3
40,Senate,5,9398,6,43.6
40,Senate,5,9492,1,49.6
40,Senate,5,9642,1,71.9
40,Senate,5,9698,6,97.4
40,Senate,5,10129,1,64.5
40,Senate,5,10143,6,83.9
40,Senate,5,10225,6,88.5
40,Senate,5,10419,1,25.0
40,Senate,6,212,1,57.8
40,Senate,6,1200,1,78.0
40,Senate,6,1437,6,47.9
40,Senate,6,1602,1,52.3
40,Senate,6,1642,1,39.6
40,Senate,6,1921,9,N/A
40,Senate,6,1984,1,53.9
40,Senate,6,1997,9,N/A
40,Senate,6,2064,6,48.4
40,Senate,6,2129,1,51.5
40,Senate,6,2380,1,57.3
40,Senate,6,2617,6,39.7
40,Senate,6,2668,1,68.2
40,Senate,6,2715,9,N/A
40,Senate,6,2855,9,N/A
40,Senate,6,3122,6,40.1
40,Senate,6,3127,6,43.1
40,Senate,6,3326,6,49.9
40,Senate,6,3362,1,55.4
40,Senate,6,3834,9,N/A
40,Senate,6,3884,9,80.3
40,Senate,6,4077,6,56.0
40,Senate,6,4310,6,42.1
40,Senate,6,4319,1,77.2
40,Senate,6,4627,6,59.2
40,Senate,6,4642,1,49.8
40,Senate,6,4987,6,33.6
40,Senate,6,6677,1,57.3
40,Senate,6,6696,6,42.7
40,Senate,6,6697,6,43.9
40,Senate,6,6744,6,58.7
40,Senate,6,6965,1,67.3
40,Senate,6,6992,1,40.0
40,Senate,6,7237,1,69.2
40,Senate,6,7246,6,44.9
40,Senate,6,7518,6,57.7
40,Senate,6,7703,1,41.8
40,Senate,6,7892,9,69.2
40,Senate,6,8067,6,52.7
40,Senate,6,8223,9,78.0
40,Senate,6,8454,6,43.8
40,Senate,6,8806,1,56.1
