congress,chamber,rollnumber,icpsr,cast_code,prob
10,Senate,1,34,6,85.8
10,Senate,1,174,6,100.0
10,Senate,1,524,9,71.0
10,Senate,1,956,6,100.0
10,Senate,1,1974,6,100.0
10,Senate,1,3342,6,100.0
10,Senate,1,3423,6,100.0
10,Senate,1,3582,9,100.0
10,Senate,1,3610,6,99.9
10,Senate,1,3678,1,93.4
10,Senate,1,3805,6,100.0
10,Senate,1,4433,1,85.5
10,Senate,1,4656,6,100.0
10,Senate,1,5303,6,100.0
10,Senate,1,5890,6,100.0
10,Senate,1,6076,6,100.0
10,Senate,1,6472,6,100.0
10,Senate,1,6577,6,100.0
10,Senate,1,6625,6,100.0
10,Senate,1,7200,6,100.0
10,Senate,1,7428,1,78.3
10,Senate,1,7525,6,100.0
10,Senate,1,7792,9,100.0
10,Senate,1,7985,6,100.0
10,Senate,1,8608,6,100.0
10,Senate,1,8645,9,100.0
10,Senate,1,8647,6,100.0
10,Senate,1,8678,6,100.0
10,Senate,1,9088,6,100.0
10,Senate,1,9366,6,100.0
10,Senate,1,9380,6,100.0
10,Senate,1,9517,6,100.0
10,Senate,1,10043,6,78.9
10,Senate,2,34,1,85.5
10,Senate,2,174,1,100.0
10,Senate,2,524,9,71.7
10,Senate,2,956,1,100.0
10,Senate,2,1974,1,100.0
10,Senate,2,3342,1,100.0
10,Senate,2,3423,1,100.0
10,Senate,2,3582,9,100.0
10,Senate,2,3610,1,99.9
10,Senate,2,3678,6,93.6
10,Senate,2,3805,1,100.0
10,Senate,2,4433,6,85.9
10,Senate,2,4656,1,100.0
10,Senate,2,5303,1,100.0
10,Senate,2,5890,1,100.0
10,Senate,2,6076,1,100.0
10,Senate,2,6472,1,100.0
10,Senate,2,6577,1,100.0
10,Senate,2,6625,1,100.0
10,Senate,2,7200,1,100.0
10,Senate,2,7428,6,78.9
10,Senate,2,7525,1,100.0
10,Senate,2,7792,9,100.0
10,Senate,2,7985,1,100.0
10,Senate,2,8608,1,100.0
10,Senate,2,8645,9,100.0
10,Senate,2,8647,1,100.0
10,Senate,2,8678,1,100.0
10,Senate,2,9088,1,100.0
10,Senate,2,9366,1,100.0
10,Senate,2,9380,1,100.0
10,Senate,2,9517,1,100.0
10,Senate,2,10043,1,78.3
10,Senate,3,34,1,99.3
10,Senate,3,174,1,41.2
10,Senate,3,524,9,99.8
10,Senate,3,956,1,72.7
10,Senate,3,1974,1,25.9
10,Senate,3,2165,1,74.6
10,Senate,3,3342,9,46.4
10,Senate,3,3423,6,31.9
10,Senate,3,3582,9,52.8
10,Senate,3,3610,6,21.5
10,Senate,3,3678,1,98.6
10,Senate,3,3805,1,34.9
10,Senate,3,4433,1,99.5
10,Senate,3,4656,1,55.4
10,Senate,3,5303,6,21.2
10,Senate,3,5890,1,66.3
10,Senate,3,6076,1,36.3
10,Senate,3,6472,6,36.4
10,Senate,3,6577,6,73.6
10,Senate,3,6625,6,37.9
10,Senate,3,7200,6,96.2
10,Senate,3,7428,1,99.8
10,Senate,3,7525,6,76.8
10,Senate,3,7792,9,6.3
10,Senate,3,7985,6,77.1
10,Senate,3,8608,6,70.2
10,Senate,3,8645,9,61.1
10,Senate,3,8647,1,53.1
10,Senate,3,8678,6,60.3
10,Senate,3,9088,1,52.1
10,Senate,3,9366,6,84.4
10,Senate,3,9380,6,74.5
10,Senate,3,9517,1,61.5
10,Senate,3,10043,1,84.7
10,Senate,4,34,1,58.2
10,Senate,4,174,1,97.6
10,Senate,4,524,9,42.7
10,Senate,4,956,1,84.0
10,Senate,4,1974,1,99.6
10,Senate,4,2165,6,80.6
10,Senate,4,3342,9,91.4
10,Senate,4,3423,1,77.3
10,Senate,4,3582,9,94.5
10,Senate,4,3610,1,79.6
10,Senate,4,3678,6,38.4
10,Senate,4,3805,1,97.3
10,Senate,4,4433,6,39.7
10,Senate,4,4656,1,90.7
10,Senate,4,5303,1,77.0
10,Senate,4,5890,6,78.5
10,Senate,4,6076,1,95.1
10,Senate,4,6472,1,88.1
10,Senate,4,6577,1,96.7
10,Senate,4,6625,1,76.6
10,Senate,4,7200,1,87.1
10,Senate,4,7428,6,41.8
10,Senate,4,7525,1,98.9
10,Senate,4,7792,9,69.7
10,Senate,4,7985,1,99.9
10,Senate,4,8608,1,99.3
10,Senate,4,8645,9,97.6
10,Senate,4,8647,1,93.2
10,Senate,4,8678,1,95.8
10,Senate,4,9088,6,52.2
10,Senate,4,9366,1,99.3
10,Senate,4,9380,1,99.9
10,Senate,4,9517,1,21.9
10,Senate,4,10043,6,28.8
10,Senate,5,34,6,42.6
10,Senate,5,174,6,70.9
10,Senate,5,524,9,55.2
10,Senate,5,956,6,51.7
10,Senate,5,1974,6,82.4
10,Senate,5,2165,1,81.0
10,Senate,5,3342,9,59.0
10,Senate,5,3423,1,54.3
10,Senate,5,3582,9,63.7
10,Senate,5,3610,6,53.5
10,Senate,5,3678,1,50.5
10,Senate,5,3805,6,69.9
10,Senate,5,4433,1,52.4
10,Senate,5,4656,6,57.8
10,Senate,5,5303,6,46.2
