congress,chamber,rollnumber,icpsr,cast_code,prob
7,Senate,1,174,6,100.0
7,Senate,1,233,6,100.0
7,Senate,1,379,6,100.0
7,Senate,1,994,9,100.0
7,Senate,1,1118,6,100.0
7,Senate,1,1706,1,100.0
7,Senate,1,1888,6,100.0
7,Senate,1,1939,9,
7,Senate,1,2440,1,100.0
7,Senate,1,3303,1,100.0
7,Senate,1,3315,9,0.8
7,Senate,1,3342,9,100.0
7,Senate,1,4433,1,100.0
7,Senate,1,4441,9,100.0
7,Senate,1,4628,1,100.0
7,Senate,1,4854,9,100.0
7,Senate,1,6058,1,99.9
7,Senate,1,6063,6,100.0
7,Senate,1,6703,1,100.0
7,Senate,1,6913,6,100.0
7,Senate,1,7029,1,100.0
7,Senate,1,7455,6,100.0
7,Senate,1,8070,1,100.0
7,Senate,1,8423,1,100.0
7,Senate,1,8977,6,100.0
7,Senate,1,9452,9,100.0
7,Senate,1,9947,1,100.0
7,Senate,1,10043,1,100.0
7,Senate,2,174,1,100.0
7,Senate,2,233,9,100.0
7,Senate,2,379,1,100.0
7,Senate,2,956,1,100.0
7,Senate,2,994,1,100.0
7,Senate,2,1118,9,100.0
7,Senate,2,1706,6,5.9
7,Senate,2,1888,1,100.0
7,Senate,2,1939,9,
7,Senate,2,2440,1,99.8
7,Senate,2,2903,1,100.0
7,Senate,2,3303,6,41.9
7,Senate,2,3315,1,100.0
7,Senate,2,3342,1,100.0
7,Senate,2,4433,6,32.5
7,Senate,2,4628,9,96.4
7,Senate,2,4854,1,100.0
7,Senate,2,5744,1,100.0
7,Senate,2,6058,1,100.0
7,Senate,2,6063,1,100.0
7,Senate,2,6703,1,88.2
7,Senate,2,6913,1,100.0
7,Senate,2,7029,1,87.8
7,Senate,2,7048,1,78.7
7,Senate,2,8070,9,12.5
7,Senate,2,8423,1,9.0
7,Senate,2,8977,9,100.0
7,Senate,2,9088,1,100.0
7,Senate,2,9452,1,30.2
7,Senate,2,9947,6,81.8
7,Senate,2,10043,1,88.5
7,Senate,2,10396,1,100.0
7,Senate,3,174,1,100.0
7,Senate,3,233,9,99.7
7,Senate,3,379,1,100.0
7,Senate,3,956,1,94.7
7,Senate,3,994,1,100.0
7,Senate,3,1118,9,100.0
7,Senate,3,1706,6,97.8
7,Senate,3,1888,1,100.0
7,Senate,3,1939,9,
7,Senate,3,2440,6,96.4
7,Senate,3,2903,1,100.0
7,Senate,3,3303,6,100.0
7,Senate,3,3315,1,95.0
7,Senate,3,3342,1,100.0
7,Senate,3,4433,6,100.0
7,Senate,3,4628,9,100.0
7,Senate,3,4854,1,100.0
7,Senate,3,5744,1,99.3
7,Senate,3,6058,6,88.5
7,Senate,3,6063,1,100.0
7,Senate,3,6703,6,100.0
7,Senate,3,6913,1,100.0
7,Senate,3,7029,6,100.0
7,Senate,3,7048,6,100.0
7,Senate,3,8070,9,100.0
7,Senate,3,8423,6,100.0
7,Senate,3,8977,9,98.2
7,Senate,3,9088,1,100.0
7,Senate,3,9452,6,100.0
7,Senate,3,9947,6,100.0
7,Senate,3,10043,6,99.9
7,Senate,3,10396,1,99.9
7,Senate,4,174,1,51.7
7,Senate,4,233,9,N/A
7,Senate,4,379,6,35.3
7,Senate,4,956,9,N/A
7,Senate,4,994,1,39.4
7,Senate,4,1118,6,39.6
7,Senate,4,1706,6,10.5
7,Senate,4,1888,1,32.3
7,Senate,4,1939,9,
7,Senate,4,2440,1,90.5
7,Senate,4,2903,1,49.6
7,Senate,4,3303,1,93.2
7,Senate,4,3315,6,27.4
7,Senate,4,3342,6,42.1
7,Senate,4,4433,1,93.5
7,Senate,4,4628,1,93.3
7,Senate,4,4854,6,50.1
7,Senate,4,5744,1,72.2
7,Senate,4,6058,1,89.8
7,Senate,4,6063,9,N/A
7,Senate,4,6703,1,92.9
7,Senate,4,6913,6,46.4
7,Senate,4,7029,1,93.1
7,Senate,4,7048,1,92.2
7,Senate,4,8070,9,91.8
7,Senate,4,8423,6,7.1
