congress,chamber,rollnumber,icpsr,cast_code,prob
9,Senate,1,20,6,26.7
9,Senate,1,34,6,60.0
9,Senate,1,174,1,73.5
9,Senate,1,379,6,31.1
9,Senate,1,524,9,66.5
9,Senate,1,956,1,62.2
9,Senate,1,1974,1,76.2
9,Senate,1,3104,1,76.0
9,Senate,1,3423,6,32.4
9,Senate,1,3582,9,67.7
9,Senate,1,3610,6,54.0
9,Senate,1,4433,9,70.2
9,Senate,1,4656,1,70.7
9,Senate,1,4854,6,27.5
9,Senate,1,5303,1,62.3
9,Senate,1,5744,1,66.0
9,Senate,1,5890,1,65.0
9,Senate,1,6577,1,66.7
9,Senate,1,6625,6,30.8
9,Senate,1,7428,6,67.8
9,Senate,1,7493,1,27.4
9,Senate,1,8608,1,75.4
9,Senate,1,8639,1,58.6
9,Senate,1,8645,9,72.6
9,Senate,1,8647,9,68.9
9,Senate,1,8678,1,67.9
9,Senate,1,8977,1,63.5
9,Senate,1,9088,6,35.1
9,Senate,1,9366,1,73.9
9,Senate,1,9452,6,73.0
9,Senate,1,9517,9,65.1
9,Senate,1,10043,9,67.3
9,Senate,1,10379,1,71.4
9,Senate,1,10396,6,32.7
9,Senate,2,20,6,21.7
9,Senate,2,34,6,53.5
9,Senate,2,174,1,79.9
9,Senate,2,379,6,27.1
9,Senate,2,524,9,59.1
9,Senate,2,956,1,74.8
9,Senate,2,1974,1,82.9
9,Senate,2,3104,1,77.5
9,Senate,2,3423,6,28.3
9,Senate,2,3582,9,81.7
9,Senate,2,3610,1,74.0
9,Senate,2,4433,9,53.5
9,Senate,2,4656,1,76.1
9,Senate,2,4854,6,24.7
9,Senate,2,5303,1,70.9
9,Senate,2,5744,1,70.2
9,Senate,2,5890,1,61.5
9,Senate,2,6577,1,86.0
9,Senate,2,6625,6,28.9
9,Senate,2,7428,6,57.9
9,Senate,2,7493,1,28.7
9,Senate,2,8608,1,82.3
9,Senate,2,8639,1,51.7
9,Senate,2,8645,9,81.8
9,Senate,2,8647,9,79.4
9,Senate,2,8678,1,83.4
9,Senate,2,8977,1,58.7
9,Senate,2,9088,6,37.6
9,Senate,2,9366,1,86.9
9,Senate,2,9452,6,33.1
9,Senate,2,9517,9,61.8
9,Senate,2,10043,9,31.4
9,Senate,2,10379,1,77.4
9,Senate,2,10396,1,84.1
9,Senate,3,20,1,100.0
9,Senate,3,34,1,100.0
9,Senate,3,174,1,100.0
9,Senate,3,379,1,100.0
9,Senate,3,524,9,97.7
9,Senate,3,956,1,100.0
9,Senate,3,1974,1,100.0
9,Senate,3,3104,1,100.0
9,Senate,3,3423,1,100.0
9,Senate,3,3582,9,100.0
9,Senate,3,3610,1,100.0
9,Senate,3,4433,9,93.7
9,Senate,3,4656,1,100.0
9,Senate,3,4854,1,100.0
9,Senate,3,5303,1,100.0
9,Senate,3,5744,1,100.0
9,Senate,3,5890,1,100.0
9,Senate,3,6577,1,100.0
9,Senate,3,6625,1,100.0
9,Senate,3,7428,1,96.3
9,Senate,3,7493,6,78.0
9,Senate,3,8608,1,100.0
9,Senate,3,8639,1,100.0
9,Senate,3,8645,1,100.0
9,Senate,3,8647,9,100.0
9,Senate,3,8678,1,100.0
9,Senate,3,8977,9,100.0
9,Senate,3,9088,1,99.9
9,Senate,3,9366,1,100.0
9,Senate,3,9452,1,97.5
9,Senate,3,9517,9,100.0
9,Senate,3,10043,1,99.9
9,Senate,3,10379,1,100.0
9,Senate,3,10396,1,100.0
9,Senate,4,20,1,100.0
9,Senate,4,34,1,100.0
9,Senate,4,174,1,100.0
9,Senate,4,379,1,100.0
9,Senate,4,524,9,97.7
9,Senate,4,956,1,100.0
9,Senate,4,1974,1,100.0
9,Senate,4,3104,1,100.0
9,Senate,4,3423,1,100.0
9,Senate,4,3582,9,100.0
9,Senate,4,3610,1,100.0
9,Senate,4,4433,9,93.7
9,Senate,4,4656,1,100.0
9,Senate,4,4854,1,100.0
9,Senate,4,5303,1,100.0
9,Senate,4,5744,1,100.0
9,Senate,4,5890,1,100.0
9,Senate,4,6577,1,100.0
9,Senate,4,6625,1,100.0
9,Senate,4,7428,1,96.3
9,Senate,4,7493,6,78.0
9,Senate,4,8608,1,100.0
9,Senate,4,8639,1,100.0
9,Senate,4,8645,1,100.0
9,Senate,4,8647,9,100.0
9,Senate,4,8678,1,100.0
9,Senate,4,8977,9,100.0
9,Senate,4,9088,1,99.9
9,Senate,4,9366,1,100.0
9,Senate,4,9452,1,97.5
9,Senate,4,9517,9,100.0
9,Senate,4,10043,1,99.9
9,Senate,4,10379,1,100.0
9,Senate,4,10396,1,100.0
9,Senate,5,20,1,100.0
9,Senate,5,34,1,100.0
9,Senate,5,174,1,100.0
9,Senate,5,379,1,100.0
9,Senate,5,524,9,98.5
9,Senate,5,956,1,100.0
9,Senate,5,1974,1,100.0
9,Senate,5,3104,1,100.0
9,Senate,5,3423,1,100.0
9,Senate,5,3582,9,100.0
9,Senate,5,3610,1,100.0
9,Senate,5,4433,1,95.4
9,Senate,5,4656,1,100.0
9,Senate,5,4854,1,100.0
9,Senate,5,5303,1,100.0
9,Senate,5,5744,1,100.0
9,Senate,5,5890,1,100.0
9,Senate,5,6577,1,100.0
9,Senate,5,6625,1,100.0
9,Senate,5,7428,1,97.5
9,Senate,5,7493,6,72.3
9,Senate,5,8608,1,100.0
9,Senate,5,8639,1,100.0
9,Senate,5,8645,1,100.0
9,Senate,5,8647,1,100.0
9,Senate,5,8678,1,100.0
9,Senate,5,8977,9,100.0
9,Senate,5,9088,1,99.9
9,Senate,5,9366,1,100.0
9,Senate,5,9452,1,97.9
9,Senate,5,9517,9,100.0
9,Senate,5,10043,1,100.0
9,Senate,5,10379,1,100.0
9,Senate,5,10396,9,100.0
9,Senate,6,20,1,100.0
9,Senate,6,34,1,97.9
9,Senate,6,174,1,100.0
9,Senate,6,379,1,100.0
9,Senate,6,524,9,73.9
9,Senate,6,956,1,100.0
9,Senate,6,1974,1,100.0
9,Senate,6,3104,1,100.0
9,Senate,6,3423,1,100.0
9,Senate,6,3582,9,100.0
9,Senate,6,3610,1,100.0
9,Senate,6,4433,6,38.5
9,Senate,6,4656,1,100.0
9,Senate,6,4854,1,100.0
9,Senate,6,5303,1,100.0
9,Senate,6,5744,1,100.0
9,Senate,6,5890,9,100.0
9,Senate,6,6577,1,100.0
9,Senate,6,6625,1,100.0
9,Senate,6,7428,1,67.9
9,Senate,6,7493,6,98.3
9,Senate,6,8608,1,100.0
9,Senate,6,8639,1,100.0
9,Senate,6,8645,1,100.0
9,Senate,6,8647,1,100.0
9,Senate,6,8678,1,100.0
9,Senate,6,8977,9,100.0
9,Senate,6,9088,1,99.9
9,Senate,6,9366,1,100.0
9,Senate,6,9452,1,87.2
9,Senate,6,9517,9,100.0
9,Senate,6,10043,1,98.9
9,Senate,6,10379,1,100.0
9,Senate,6,10396,9,100.0
9,Senate,7,20,1,100.0
9,Senate,7,34,1,100.0
9,Senate,7,174,1,100.0
9,Senate,7,379,1,100.0
9,Senate,7,524,9,98.4
9,Senate,7,956,1,100.0
9,Senate,7,1974,1,100.0
9,Senate,7,3104,9,100.0
9,Senate,7,3423,1,100.0
9,Senate,7,3582,9,100.0
9,Senate,7,3610,1,100.0
9,Senate,7,4433,1,95.3
9,Senate,7,4656,1,100.0
9,Senate,7,4854,1,100.0
9,Senate,7,5303,1,100.0
9,Senate,7,5744,1,100.0
9,Senate,7,5890,1,100.0
9,Senate,7,6577,1,100.0
9,Senate,7,6625,1,100.0
9,Senate,7,7428,1,97.4
9,Senate,7,7493,6,72.7
9,Senate,7,8608,1,100.0
9,Senate,7,8639,1,100.0
9,Senate,7,8645,1,100.0
9,Senate,7,8647,1,100.0
9,Senate,7,8678,1,100.0
9,Senate,7,8977,9,100.0
9,Senate,7,9088,1,99.9
9,Senate,7,9366,9,100.0
9,Senate,7,9452,1,97.9
9,Senate,7,9517,9,100.0
9,Senate,7,10043,9,100.0
9,Senate,7,10379,1,100.0
9,Senate,7,10396,9,100.0
9,Senate,8,20,6,72.3
9,Senate,8,34,6,97.5
9,Senate,8,174,6,72.3
9,Senate,8,379,6,81.0
9,Senate,8,524,9,97.8
9,Senate,8,956,6,87.5
9,Senate,8,1974,6,64.1
9,Senate,8,3104,6,60.4
9,Senate,8,3423,9,83.2
9,Senate,8,3582,9,78.7
9,Senate,8,3610,6,87.1
9,Senate,8,4433,6,95.8
9,Senate,8,4656,9,78.2
9,Senate,8,4854,9,71.8
9,Senate,8,5303,6,89.1
9,Senate,8,5744,6,85.7
9,Senate,8,5890,6,74.6
9,Senate,8,6577,6,69.1
9,Senate,8,6625,1,21.5
9,Senate,8,7428,6,97.4
9,Senate,8,7493,6,98.1
9,Senate,8,8608,9,66.6
9,Senate,8,8639,1,8.2
9,Senate,8,8645,9,73.3
9,Senate,8,8647,6,80.0
9,Senate,8,8678,1,24.2
9,Senate,8,8977,9,81.9
9,Senate,8,9088,6,61.5
9,Senate,8,9366,1,39.5
9,Senate,8,9452,6,73.4
9,Senate,8,9517,6,70.3
9,Senate,8,10043,6,82.7
9,Senate,8,10379,6,76.9
9,Senate,8,10396,1,25.6
9,Senate,9,20,9,86.6
9,Senate,9,34,1,41.7
9,Senate,9,174,6,79.7
9,Senate,9,379,6,93.6
9,Senate,9,524,9,50.1
9,Senate,9,956,6,69.9
9,Senate,9,1974,6,56.6
9,Senate,9,3104,1,20.8
9,Senate,9,3423,6,93.3
9,Senate,9,3582,9,55.7
9,Senate,9,3610,1,66.8
9,Senate,9,4433,1,59.5
9,Senate,9,4656,9,89.8
9,Senate,9,4854,9,94.1
9,Senate,9,5303,6,80.9
9,Senate,9,5744,6,92.2
9,Senate,9,5890,6,99.6
9,Senate,9,6577,1,74.1
9,Senate,9,6625,6,96.9
9,Senate,9,7428,1,53.1
9,Senate,9,7493,6,46.6
9,Senate,9,8608,6,63.4
9,Senate,9,8639,6,96.2
9,Senate,9,8645,1,33.4
9,Senate,9,8647,6,72.1
9,Senate,9,8678,1,54.4
9,Senate,9,8977,9,99.2
9,Senate,9,9088,6,99.7
9,Senate,9,9366,9,23.4
9,Senate,9,9452,6,22.5
9,Senate,9,9517,6,99.7
9,Senate,9,10043,1,75.1
9,Senate,9,10379,9,86.9
9,Senate,9,10396,6,39.2
9,Senate,10,20,1,100.0
9,Senate,10,34,6,26.4
9,Senate,10,174,1,100.0
9,Senate,10,379,1,99.9
9,Senate,10,524,9,N/A
9,Senate,10,956,1,99.9
9,Senate,10,1974,1,100.0
9,Senate,10,3104,1,99.8
9,Senate,10,3423,9,99.9
9,Senate,10,3582,9,100.0
9,Senate,10,3610,1,98.9
9,Senate,10,4433,1,47.0
9,Senate,10,4656,1,99.9
9,Senate,10,4854,9,99.9
9,Senate,10,5303,1,99.8
9,Senate,10,5744,1,99.9
9,Senate,10,5890,1,98.9
9,Senate,10,6577,1,100.0
9,Senate,10,6625,1,99.9
9,Senate,10,7428,6,56.3
9,Senate,10,7493,6,93.8
9,Senate,10,8608,1,100.0
9,Senate,10,8639,1,97.0
9,Senate,10,8645,1,100.0
9,Senate,10,8647,1,100.0
9,Senate,10,8678,1,100.0
9,Senate,10,8977,9,98.8
9,Senate,10,9088,1,96.6
9,Senate,10,9366,9,100.0
9,Senate,10,9452,1,79.7
9,Senate,10,9517,1,98.5
9,Senate,10,10043,1,90.2
9,Senate,10,10379,1,100.0
9,Senate,10,10396,1,100.0
9,Senate,11,20,1,99.8
9,Senate,11,34,6,69.1
9,Senate,11,174,1,99.6
9,Senate,11,379,1,99.8
9,Senate,11,524,9,92.3
9,Senate,11,956,1,95.1
9,Senate,11,1974,1,98.9
9,Senate,11,3104,1,99.5
9,Senate,11,3423,9,99.8
9,Senate,11,3582,9,95.4
9,Senate,11,3610,1,24.9
9,Senate,11,4433,6,98.2
9,Senate,11,4656,1,99.8
9,Senate,11,4854,9,99.9
9,Senate,11,5303,1,97.8
9,Senate,11,5744,1,99.7
9,Senate,11,5890,1,100.0
9,Senate,11,6577,6,19.3
9,Senate,11,6625,1,99.9
9,Senate,11,7428,6,95.1
9,Senate,11,7493,6,98.9
9,Senate,11,8608,1,99.1
9,Senate,11,8639,1,99.7
9,Senate,11,8645,1,98.9
9,Senate,11,8647,1,98.5
9,Senate,11,8678,1,92.9
9,Senate,11,8977,9,100.0
9,Senate,11,9088,1,99.7
9,Senate,11,9366,9,92.1
9,Senate,11,9452,6,99.8
9,Senate,11,9517,1,99.9
9,Senate,11,10043,6,98.6
9,Senate,11,10379,1,99.7
9,Senate,11,10396,1,89.8
9,Senate,12,20,1,
9,Senate,12,34,1,
9,Senate,12,174,1,
9,Senate,12,379,1,
9,Senate,12,524,9,
9,Senate,12,956,1,
9,Senate,12,1974,1,
9,Senate,12,3104,1,
9,Senate,12,3423,9,
9,Senate,12,3582,9,
9,Senate,12,3610,1,
9,Senate,12,4433,1,
9,Senate,12,4656,9,
9,Senate,12,4854,9,
9,Senate,12,5303,1,
9,Senate,12,5744,1,
9,Senate,12,5890,1,
9,Senate,12,6577,1,
9,Senate,12,6625,1,
9,Senate,12,7428,1,
9,Senate,12,7493,9,
9,Senate,12,8608,1,
9,Senate,12,8639,1,
9,Senate,12,8645,1,
9,Senate,12,8647,1,
9,Senate,12,8678,1,
9,Senate,12,8977,9,
9,Senate,12,9088,1,
9,Senate,12,9366,1,
9,Senate,12,9452,1,
9,Senate,12,9517,1,
9,Senate,12,10043,1,
9,Senate,12,10379,1,
9,Senate,12,10396,1,
9,Senate,13,20,1,
9,Senate,13,34,1,
9,Senate,13,174,1,
9,Senate,13,379,1,
9,Senate,13,524,9,
9,Senate,13,956,1,
9,Senate,13,1974,1,
9,Senate,13,3104,1,
9,Senate,13,3423,9,
9,Senate,13,3582,9,
9,Senate,13,3610,1,
9,Senate,13,4433,1,
9,Senate,13,4656,9,
9,Senate,13,4854,9,
9,Senate,13,5303,1,
9,Senate,13,5744,1,
9,Senate,13,5890,1,
9,Senate,13,6577,1,
9,Senate,13,6625,1,
9,Senate,13,7428,1,
9,Senate,13,7493,9,
9,Senate,13,8608,1,
9,Senate,13,8639,1,
9,Senate,13,8645,1,
9,Senate,13,8647,1,
9,Senate,13,8678,1,
9,Senate,13,8977,9,
9,Senate,13,9088,1,
9,Senate,13,9366,1,
9,Senate,13,9452,1,
9,Senate,13,9517,1,
9,Senate,13,10043,1,
9,Senate,13,10379,1,
9,Senate,13,10396,1,
9,Senate,14,20,1,70.5
9,Senate,14,34,1,91.1
9,Senate,14,174,6,25.8
9,Senate,14,379,1,79.0
9,Senate,14,524,9,89.3
9,Senate,14,956,1,91.1
9,Senate,14,1974,6,31.0
9,Senate,14,3104,1,42.1
9,Senate,14,3423,1,81.5
9,Senate,14,3582,9,89.4
9,Senate,14,3610,1,94.6
9,Senate,14,4433,1,89.3
9,Senate,14,4656,9,78.0
9,Senate,14,4854,9,64.1
9,Senate,14,5303,6,10.3
9,Senate,14,5744,6,15.9
9,Senate,14,5890,1,62.0
9,Senate,14,6577,1,91.6
9,Senate,14,6625,1,72.8
9,Senate,14,7428,1,89.2
9,Senate,14,7493,1,82.2
9,Senate,14,8608,1,71.2
9,Senate,14,8639,1,83.6
9,Senate,14,8645,1,81.3
9,Senate,14,8647,1,86.4
9,Senate,14,8678,1,89.9
9,Senate,14,8977,9,72.6
9,Senate,14,9088,1,35.6
9,Senate,14,9366,1,83.9
9,Senate,14,9452,1,91.0
9,Senate,14,9517,6,45.4
9,Senate,14,10043,1,93.1
9,Senate,14,10379,6,22.2
9,Senate,14,10396,1,90.7
9,Senate,15,20,1,17.0
9,Senate,15,34,1,99.9
9,Senate,15,174,6,73.9
9,Senate,15,379,6,80.7
9,Senate,15,524,1,100.0
9,Senate,15,956,1,85.6
9,Senate,15,1974,1,33.4
9,Senate,15,3104,6,91.0
9,Senate,15,3423,6,74.9
9,Senate,15,3582,9,21.2
9,Senate,15,3610,1,99.8
9,Senate,15,4433,1,100.0
9,Senate,15,4656,6,77.4
9,Senate,15,4854,9,93.1
9,Senate,15,5303,6,24.1
9,Senate,15,5744,6,64.4
9,Senate,15,5890,6,99.7
9,Senate,15,6577,1,91.5
9,Senate,15,6625,6,92.7
9,Senate,15,7428,1,100.0
