congress,chamber,rollnumber,icpsr,cast_code,prob
2,Senate,1,507,9,72.2
2,Senate,1,956,1,24.8
2,Senate,1,1302,1,39.7
2,Senate,1,1346,6,76.4
2,Senate,1,1384,1,65.5
2,Senate,1,1536,9,77.2
2,Senate,1,2576,6,56.7
2,Senate,1,2936,1,59.8
2,Senate,1,3128,6,71.2
2,Senate,1,3315,6,54.7
2,Senate,1,3877,6,80.5
2,Senate,1,4212,6,81.2
2,Senate,1,4333,6,79.2
2,Senate,1,4837,6,66.7
2,Senate,1,5012,6,80.0
2,Senate,1,5270,1,47.9
2,Senate,1,5449,1,29.8
2,Senate,1,5565,9,75.2
2,Senate,1,6594,6,72.5
2,Senate,1,6712,6,49.0
2,Senate,1,7762,1,30.2
2,Senate,1,7989,1,41.2
2,Senate,1,8150,1,71.0
2,Senate,1,8457,6,41.3
2,Senate,1,8845,6,64.0
2,Senate,1,9028,6,38.1
2,Senate,1,10272,6,60.0
2,Senate,2,507,9,82.3
2,Senate,2,956,6,58.5
2,Senate,2,1302,6,89.7
2,Senate,2,1346,6,100.0
2,Senate,2,1384,1,99.8
2,Senate,2,1536,9,1.5
2,Senate,2,2576,6,93.9
2,Senate,2,2936,1,100.0
2,Senate,2,3128,6,95.4
2,Senate,2,3315,1,100.0
2,Senate,2,3877,6,100.0
2,Senate,2,4212,6,99.8
2,Senate,2,4333,6,98.4
2,Senate,2,4837,6,93.8
2,Senate,2,5012,6,98.2
2,Senate,2,5270,6,55.9
2,Senate,2,5449,1,79.6
2,Senate,2,5565,9,98.7
2,Senate,2,6594,6,99.8
2,Senate,2,6712,6,90.3
2,Senate,2,7762,1,42.7
2,Senate,2,7989,1,97.1
2,Senate,2,8150,1,57.6
2,Senate,2,8457,1,98.6
2,Senate,2,8845,1,100.0
2,Senate,2,9028,1,100.0
2,Senate,2,10272,1,100.0
2,Senate,3,507,9,70.3
2,Senate,3,956,1,15.7
2,Senate,3,1302,1,84.6
2,Senate,3,1346,6,99.8
2,Senate,3,1384,1,45.3
2,Senate,3,1536,9,96.1
2,Senate,3,2576,6,85.2
2,Senate,3,2936,1,52.7
2,Senate,3,3128,6,70.0
2,Senate,3,3315,6,40.2
2,Senate,3,3877,6,98.8
2,Senate,3,4212,6,98.6
2,Senate,3,4333,6,96.7
2,Senate,3,4837,6,90.2
2,Senate,3,5012,6,96.6
2,Senate,3,5270,6,78.4
2,Senate,3,5449,1,85.2
2,Senate,3,5565,9,91.7
2,Senate,3,6594,6,97.2
2,Senate,3,6712,6,80.4
2,Senate,3,7762,6,85.0
2,Senate,3,7989,1,100.0
2,Senate,3,8150,6,65.5
2,Senate,3,8457,1,39.0
2,Senate,3,8845,6,8.0
2,Senate,3,9028,1,52.0
2,Senate,3,10272,1,93.6
2,Senate,4,507,9,N/A
2,Senate,4,956,6,30.8
2,Senate,4,1302,6,80.0
2,Senate,4,1346,1,99.0
2,Senate,4,1384,6,51.9
2,Senate,4,1536,9,N/A
2,Senate,4,2576,1,75.8
2,Senate,4,2936,6,59.5
2,Senate,4,3128,1,59.3
2,Senate,4,3315,1,30.7
2,Senate,4,3877,1,94.9
2,Senate,4,4212,1,94.3
2,Senate,4,4333,1,89.4
2,Senate,4,4837,1,80.4
2,Senate,4,5012,1,88.9
2,Senate,4,5270,6,32.0
2,Senate,4,5449,6,90.8
2,Senate,4,5565,9,82.9
2,Senate,4,6594,1,94.2
2,Senate,4,6712,1,71.5
2,Senate,4,7762,1,72.0
2,Senate,4,7989,6,100.0
2,Senate,4,8150,6,40.8
2,Senate,4,8457,6,47.7
2,Senate,4,8845,1,4.9
2,Senate,4,9028,6,58.3
2,Senate,4,10272,6,95.7
2,Senate,5,507,9,92.0
2,Senate,5,956,1,60.5
2,Senate,5,1302,6,83.2
2,Senate,5,1346,6,100.0
2,Senate,5,1384,1,99.9
2,Senate,5,1536,9,3.9
2,Senate,5,2576,6,90.6
