congress,chamber,rollnumber,icpsr,cast_code,prob
28,Senate,1,130,1,99.9
28,Senate,1,225,6,100.0
28,Senate,1,277,1,80.2
28,Senate,1,278,9,100.0
28,Senate,1,334,6,20.0
28,Senate,1,469,6,100.0
28,Senate,1,513,6,100.0
28,Senate,1,527,6,100.0
28,Senate,1,658,1,78.5
28,Senate,1,669,6,100.0
28,Senate,1,999,1,99.8
28,Senate,1,1186,6,60.7
28,Senate,1,1711,6,100.0
28,Senate,1,1825,6,100.0
28,Senate,1,1954,1,44.3
28,Senate,1,2181,6,100.0
28,Senate,1,2441,6,100.0
28,Senate,1,3007,6,100.0
28,Senate,1,3049,1,99.1
28,Senate,1,3304,6,100.0
28,Senate,1,3411,1,65.2
28,Senate,1,4041,1,61.7
28,Senate,1,4250,6,59.4
28,Senate,1,4309,6,99.8
28,Senate,1,4696,6,88.1
28,Senate,1,4768,6,100.0
28,Senate,1,4893,6,100.0
28,Senate,1,5275,6,26.3
28,Senate,1,5952,6,100.0
28,Senate,1,6232,6,97.2
28,Senate,1,6427,6,100.0
28,Senate,1,6486,6,100.0
28,Senate,1,6666,6,100.0
28,Senate,1,6931,9,94.2
28,Senate,1,7282,9,0.0
28,Senate,1,7404,6,100.0
28,Senate,1,7531,6,100.0
28,Senate,1,7929,6,99.8
28,Senate,1,8360,1,97.5
28,Senate,1,8373,9,60.5
28,Senate,1,8516,9,100.0
28,Senate,1,8805,9,99.8
28,Senate,1,9061,1,72.1
28,Senate,1,9172,6,100.0
28,Senate,1,9177,1,99.9
28,Senate,1,9570,6,100.0
28,Senate,1,9753,1,59.3
28,Senate,1,10005,6,100.0
28,Senate,1,10339,6,100.0
28,Senate,1,10341,1,83.0
28,Senate,1,10398,1,97.6
28,Senate,2,130,1,53.4
28,Senate,2,225,9,93.9
28,Senate,2,277,1,61.3
28,Senate,2,278,9,77.9
28,Senate,2,334,1,74.7
28,Senate,2,469,6,99.4
28,Senate,2,513,6,98.8
28,Senate,2,527,6,99.7
28,Senate,2,658,1,28.9
28,Senate,2,669,6,96.4
28,Senate,2,999,6,40.5
28,Senate,2,1186,6,84.8
28,Senate,2,1711,6,99.7
28,Senate,2,1825,6,99.4
28,Senate,2,1954,1,89.6
28,Senate,2,2181,6,99.4
28,Senate,2,2441,6,99.8
28,Senate,2,3007,6,99.3
28,Senate,2,3049,1,39.7
28,Senate,2,3304,6,97.6
28,Senate,2,3411,1,86.5
28,Senate,2,4041,6,74.2
28,Senate,2,4250,1,88.4
28,Senate,2,4309,9,89.6
28,Senate,2,4696,1,68.1
28,Senate,2,4768,6,99.6
28,Senate,2,4893,6,99.6
28,Senate,2,5275,6,56.2
28,Senate,2,5952,6,98.6
28,Senate,2,6232,1,18.2
28,Senate,2,6427,9,98.8
28,Senate,2,6486,6,99.8
28,Senate,2,6666,6,99.8
28,Senate,2,6931,9,28.9
28,Senate,2,7282,6,98.4
28,Senate,2,7404,6,99.7
28,Senate,2,7531,6,99.6
28,Senate,2,7929,9,11.6
28,Senate,2,8360,6,39.8
28,Senate,2,8373,9,88.8
28,Senate,2,8516,9,99.6
28,Senate,2,8805,9,99.3
28,Senate,2,9061,6,75.7
28,Senate,2,9172,6,95.4
28,Senate,2,9177,1,35.2
28,Senate,2,9570,6,99.7
28,Senate,2,9753,6,18.7
28,Senate,2,10005,6,99.6
28,Senate,2,10339,6,99.0
28,Senate,2,10341,6,70.3
28,Senate,2,10398,6,42.1
28,Senate,3,130,6,56.2
28,Senate,3,225,6,97.4
28,Senate,3,277,6,59.0
28,Senate,3,278,9,22.3
28,Senate,3,334,6,44.6
28,Senate,3,469,6,99.9
28,Senate,3,513,6,99.9
28,Senate,3,527,6,99.9
28,Senate,3,658,6,87.2
28,Senate,3,669,6,98.7
28,Senate,3,999,1,48.9
28,Senate,3,1186,9,95.5
28,Senate,3,1711,9,100.0
28,Senate,3,1825,6,100.0
28,Senate,3,1954,1,69.1
28,Senate,3,2181,6,99.8
28,Senate,3,2441,6,100.0
28,Senate,3,3007,6,99.9
28,Senate,3,3049,6,75.3
28,Senate,3,3304,6,99.2
28,Senate,3,3411,1,67.7
28,Senate,3,4041,1,10.5
28,Senate,3,4250,6,33.2
28,Senate,3,4309,6,96.0
28,Senate,3,4696,6,58.5
28,Senate,3,4768,6,100.0
28,Senate,3,4893,6,100.0
28,Senate,3,5275,1,24.2
28,Senate,3,5952,6,99.7
28,Senate,3,6232,9,93.2
28,Senate,3,6427,6,99.3
28,Senate,3,6486,6,100.0
28,Senate,3,6666,6,100.0
28,Senate,3,6931,9,86.6
28,Senate,3,7282,6,99.2
28,Senate,3,7404,9,100.0
28,Senate,3,7531,6,100.0
28,Senate,3,7929,6,95.5
28,Senate,3,8360,1,44.9
28,Senate,3,8373,1,70.2
28,Senate,3,8516,9,100.0
28,Senate,3,8805,9,100.0
28,Senate,3,9061,6,90.4
28,Senate,3,9172,6,97.9
28,Senate,3,9177,6,77.9
28,Senate,3,9570,6,100.0
28,Senate,3,9753,1,60.1
28,Senate,3,10005,9,100.0
28,Senate,3,10339,6,100.0
28,Senate,3,10341,9,86.5
28,Senate,3,10398,6,57.5
28,Senate,4,130,6,73.5
28,Senate,4,225,6,96.8
28,Senate,4,277,6,57.3
28,Senate,4,278,9,29.9
28,Senate,4,334,6,37.1
28,Senate,4,469,6,99.9
28,Senate,4,513,6,100.0
28,Senate,4,527,6,100.0
28,Senate,4,658,6,92.6
28,Senate,4,669,6,98.8
28,Senate,4,999,6,63.7
28,Senate,4,1186,6,97.8
28,Senate,4,1711,9,100.0
28,Senate,4,1825,6,100.0
28,Senate,4,1954,1,84.6
28,Senate,4,2181,6,99.8
28,Senate,4,2441,6,100.0
28,Senate,4,3007,6,100.0
28,Senate,4,3049,9,87.9
28,Senate,4,3304,6,99.4
28,Senate,4,3411,1,80.8
28,Senate,4,4041,6,93.5
28,Senate,4,4250,1,82.8
28,Senate,4,4309,6,95.4
28,Senate,4,4696,6,42.5
28,Senate,4,4768,6,100.0
28,Senate,4,4893,6,100.0
28,Senate,4,5275,1,21.1
28,Senate,4,5952,6,99.9
28,Senate,4,6232,6,92.7
28,Senate,4,6427,6,99.3
28,Senate,4,6486,9,100.0
28,Senate,4,6666,6,100.0
28,Senate,4,6931,9,94.3
28,Senate,4,7282,6,99.2
28,Senate,4,7404,9,100.0
28,Senate,4,7531,6,100.0
28,Senate,4,7929,6,94.6
28,Senate,4,8360,1,38.7
28,Senate,4,8373,1,84.0
28,Senate,4,8516,9,100.0
28,Senate,4,8805,9,100.0
28,Senate,4,9061,9,95.0
28,Senate,4,9172,6,97.5
28,Senate,4,9177,6,93.0
28,Senate,4,9570,6,100.0
28,Senate,4,9753,1,73.1
28,Senate,4,10005,6,100.0
28,Senate,4,10339,6,100.0
28,Senate,4,10341,1,7.5
28,Senate,4,10398,6,64.7
28,Senate,5,130,6,88.6
28,Senate,5,225,6,58.0
28,Senate,5,277,6,61.5
28,Senate,5,278,9,N/A
28,Senate,5,334,6,46.7
28,Senate,5,469,6,88.4
28,Senate,5,513,6,91.0
28,Senate,5,527,6,91.1
28,Senate,5,658,6,85.9
28,Senate,5,669,6,70.2
28,Senate,5,999,6,83.9
28,Senate,5,1186,9,N/A
28,Senate,5,1711,9,95.6
28,Senate,5,1825,6,95.3
28,Senate,5,1954,1,89.0
28,Senate,5,2181,6,82.5
28,Senate,5,2441,6,93.5
28,Senate,5,3007,6,92.0
28,Senate,5,3049,9,N/A
28,Senate,5,3304,6,76.6
28,Senate,5,3411,1,77.2
28,Senate,5,4041,1,16.0
28,Senate,5,4250,1,88.7
28,Senate,5,4309,9,58.8
28,Senate,5,4696,1,83.1
28,Senate,5,4768,6,94.0
28,Senate,5,4893,6,96.3
28,Senate,5,5275,9,N/A
28,Senate,5,5952,6,88.3
28,Senate,5,6232,1,37.4
28,Senate,5,6427,6,71.3
28,Senate,5,6486,9,93.7
28,Senate,5,6666,6,92.9
28,Senate,5,6931,9,N/A
28,Senate,5,7282,6,70.6
28,Senate,5,7404,9,95.0
28,Senate,5,7531,9,96.3
28,Senate,5,7929,1,43.0
28,Senate,5,8360,1,23.5
28,Senate,5,8373,1,82.4
28,Senate,5,8516,9,96.2
28,Senate,5,9061,6,87.3
28,Senate,5,9172,1,40.4
28,Senate,5,9177,6,93.6
28,Senate,5,9570,1,6.8
28,Senate,5,9753,6,27.5
28,Senate,5,10005,6,96.5
28,Senate,5,10339,9,95.0
28,Senate,5,10341,9,N/A
28,Senate,5,10398,9,N/A
28,Senate,6,130,1,45.1
28,Senate,6,225,1,99.9
28,Senate,6,277,1,79.9
28,Senate,6,278,9,22.2
28,Senate,6,334,1,74.3
