congress,chamber,rollnumber,icpsr,cast_code,prob
46,Senate,1,141,6,100.0
46,Senate,1,212,6,100.0
46,Senate,1,342,1,100.0
46,Senate,1,528,1,100.0
46,Senate,1,560,1,100.0
46,Senate,1,760,6,100.0
46,Senate,1,854,6,99.4
46,Senate,1,1155,6,100.0
46,Senate,1,1299,9,100.0
46,Senate,1,1344,1,100.0
46,Senate,1,1425,1,100.0
46,Senate,1,1434,6,100.0
46,Senate,1,1435,6,100.0
46,Senate,1,1524,9,100.0
46,Senate,1,1642,6,100.0
46,Senate,1,1892,1,100.0
46,Senate,1,1915,1,100.0
46,Senate,1,1984,6,100.0
46,Senate,1,2378,9,N/A
46,Senate,1,2384,1,100.0
46,Senate,1,2423,6,100.0
46,Senate,1,2832,1,100.0
46,Senate,1,2855,6,100.0
46,Senate,1,3061,1,100.0
46,Senate,1,3123,6,100.0
46,Senate,1,3475,1,99.9
46,Senate,1,3850,1,100.0
46,Senate,1,3861,1,100.0
46,Senate,1,4001,6,99.9
46,Senate,1,4104,1,100.0
46,Senate,1,4352,9,100.0
46,Senate,1,4405,9,99.9
46,Senate,1,4420,6,100.0
46,Senate,1,4462,6,100.0
46,Senate,1,4610,1,100.0
46,Senate,1,4801,6,100.0
46,Senate,1,5005,1,100.0
46,Senate,1,5017,1,100.0
46,Senate,1,5026,1,99.9
46,Senate,1,5046,9,100.0
46,Senate,1,5147,6,100.0
46,Senate,1,5202,1,100.0
46,Senate,1,5299,6,100.0
46,Senate,1,5416,1,100.0
46,Senate,1,5746,6,100.0
46,Senate,1,6093,1,100.0
46,Senate,1,6219,1,99.6
46,Senate,1,6355,6,100.0
46,Senate,1,6375,1,100.0
46,Senate,1,6682,1,100.0
46,Senate,1,6696,6,100.0
46,Senate,1,7148,6,100.0
46,Senate,1,7319,1,100.0
46,Senate,1,7482,6,100.0
46,Senate,1,7489,6,99.9
46,Senate,1,7726,9,100.0
46,Senate,1,7737,9,100.0
46,Senate,1,8041,6,100.0
46,Senate,1,8222,1,100.0
46,Senate,1,8226,6,100.0
46,Senate,1,8405,9,99.9
46,Senate,1,8567,1,100.0
46,Senate,1,9246,6,99.9
46,Senate,1,9367,1,100.0
46,Senate,1,9601,1,100.0
46,Senate,1,9665,1,100.0
46,Senate,1,9685,1,99.7
46,Senate,1,9745,1,100.0
46,Senate,1,9770,1,100.0
46,Senate,1,10082,2,100.0
46,Senate,1,10166,1,100.0
46,Senate,1,10268,6,100.0
46,Senate,1,10295,1,100.0
46,Senate,2,141,1,100.0
46,Senate,2,212,1,100.0
46,Senate,2,342,6,100.0
46,Senate,2,528,6,100.0
46,Senate,2,560,6,100.0
46,Senate,2,760,1,100.0
46,Senate,2,854,1,99.3
46,Senate,2,1155,1,100.0
46,Senate,2,1299,9,100.0
46,Senate,2,1344,6,100.0
46,Senate,2,1425,6,100.0
46,Senate,2,1434,1,100.0
46,Senate,2,1435,1,100.0
46,Senate,2,1524,9,100.0
46,Senate,2,1642,1,100.0
46,Senate,2,1892,6,100.0
46,Senate,2,1915,6,100.0
46,Senate,2,1984,1,100.0
46,Senate,2,2378,9,N/A
46,Senate,2,2384,5,100.0
