congress,chamber,rollnumber,icpsr,cast_code,prob
8,Senate,1,34,9,38.8
8,Senate,1,174,1,100.0
8,Senate,1,351,1,100.0
8,Senate,1,379,1,100.0
8,Senate,1,956,1,100.0
8,Senate,1,994,1,100.0
8,Senate,1,1118,1,100.0
8,Senate,1,1346,9,100.0
8,Senate,1,1847,1,100.0
8,Senate,1,1974,1,100.0
8,Senate,1,2440,1,78.2
8,Senate,1,2903,1,100.0
8,Senate,1,3423,1,100.0
8,Senate,1,4433,6,98.9
8,Senate,1,4656,1,100.0
8,Senate,1,4854,1,100.0
8,Senate,1,5890,1,100.0
8,Senate,1,6625,1,100.0
8,Senate,1,6913,1,100.0
8,Senate,1,7048,6,98.9
8,Senate,1,7428,6,96.2
8,Senate,1,7493,6,100.0
8,Senate,1,7559,1,100.0
8,Senate,1,8639,1,100.0
8,Senate,1,8645,1,100.0
8,Senate,1,8678,1,100.0
8,Senate,1,8977,1,100.0
8,Senate,1,9452,6,99.2
8,Senate,1,9658,1,100.0
8,Senate,1,9947,6,99.4
8,Senate,1,10043,6,83.0
8,Senate,1,10379,1,100.0
8,Senate,1,10396,1,100.0
8,Senate,2,34,6,74.4
8,Senate,2,174,1,100.0
8,Senate,2,351,1,100.0
8,Senate,2,379,1,100.0
8,Senate,2,956,1,100.0
8,Senate,2,994,1,100.0
8,Senate,2,1118,1,100.0
8,Senate,2,1346,9,100.0
8,Senate,2,1847,9,100.0
8,Senate,2,1974,1,100.0
8,Senate,2,2440,1,93.5
8,Senate,2,2903,1,100.0
8,Senate,2,3423,1,100.0
8,Senate,2,4433,6,92.3
8,Senate,2,4656,1,100.0
8,Senate,2,4854,1,100.0
8,Senate,2,5744,1,100.0
8,Senate,2,5890,1,100.0
8,Senate,2,6625,1,100.0
8,Senate,2,6913,1,100.0
8,Senate,2,7048,6,99.9
8,Senate,2,7428,6,95.0
8,Senate,2,7493,6,99.9
8,Senate,2,7559,1,100.0
8,Senate,2,8639,1,98.0
8,Senate,2,8645,1,100.0
8,Senate,2,8678,1,100.0
8,Senate,2,8977,1,100.0
8,Senate,2,9452,6,50.5
8,Senate,2,9658,1,100.0
8,Senate,2,9947,1,58.6
8,Senate,2,10043,1,69.1
8,Senate,2,10379,1,100.0
8,Senate,2,10396,1,100.0
8,Senate,3,34,6,99.5
8,Senate,3,174,1,100.0
8,Senate,3,351,1,100.0
8,Senate,3,379,1,98.0
8,Senate,3,956,1,68.9
8,Senate,3,994,1,100.0
8,Senate,3,1118,1,99.2
8,Senate,3,1346,9,97.8
8,Senate,3,1847,9,99.9
8,Senate,3,1974,1,100.0
8,Senate,3,2440,6,75.5
8,Senate,3,2903,1,100.0
8,Senate,3,3423,1,94.0
8,Senate,3,4433,6,98.3
8,Senate,3,4656,1,99.6
8,Senate,3,4854,1,100.0
8,Senate,3,5744,6,16.7
8,Senate,3,5890,1,97.1
8,Senate,3,6625,1,99.3
8,Senate,3,6913,1,100.0
8,Senate,3,7048,6,100.0
8,Senate,3,7428,6,99.4
8,Senate,3,7493,6,99.6
8,Senate,3,7559,1,91.8
8,Senate,3,8639,6,96.6
8,Senate,3,8645,1,99.9
8,Senate,3,8678,1,97.7
8,Senate,3,8977,1,63.3
8,Senate,3,9452,6,82.7
8,Senate,3,9658,9,100.0
8,Senate,3,9947,6,76.0
8,Senate,3,10043,1,15.7
8,Senate,3,10379,1,99.8
8,Senate,3,10396,1,97.4
8,Senate,4,34,1,92.0
