congress,chamber,rollnumber,icpsr,cast_code,prob
49,Senate,1,71,1,100.0
49,Senate,1,141,1,100.0
49,Senate,1,560,6,100.0
49,Senate,1,751,6,100.0
49,Senate,1,900,9,100.0
49,Senate,1,1126,5,99.9
49,Senate,1,1344,5,100.0
49,Senate,1,1425,9,99.7
49,Senate,1,1432,6,100.0
49,Senate,1,1435,1,100.0
49,Senate,1,1613,1,100.0
49,Senate,1,1892,6,100.0
49,Senate,1,1915,6,100.0
49,Senate,1,1953,5,100.0
49,Senate,1,1981,1,100.0
49,Senate,1,2239,1,100.0
49,Senate,1,2423,1,100.0
49,Senate,1,2649,2,100.0
49,Senate,1,2855,1,99.5
49,Senate,1,3000,6,99.9
49,Senate,1,3024,1,100.0
49,Senate,1,3045,9,99.7
49,Senate,1,3385,1,100.0
49,Senate,1,3532,9,99.9
49,Senate,1,3565,6,100.0
49,Senate,1,3709,6,100.0
49,Senate,1,3917,1,100.0
49,Senate,1,4020,9,100.0
49,Senate,1,4104,9,100.0
49,Senate,1,4124,1,100.0
49,Senate,1,4220,9,100.0
49,Senate,1,4462,1,100.0
49,Senate,1,4801,1,100.0
49,Senate,1,4852,6,99.9
49,Senate,1,5026,1,0.6
49,Senate,1,5042,6,100.0
49,Senate,1,5046,1,100.0
49,Senate,1,5173,6,100.0
49,Senate,1,5746,9,100.0
49,Senate,1,5926,1,100.0
49,Senate,1,5951,1,100.0
49,Senate,1,6093,6,99.9
49,Senate,1,6355,1,100.0
49,Senate,1,6375,6,100.0
49,Senate,1,6493,1,100.0
49,Senate,1,6514,1,100.0
49,Senate,1,6566,1,100.0
49,Senate,1,6682,6,100.0
49,Senate,1,6696,1,100.0
49,Senate,1,7181,1,100.0
49,Senate,1,7272,6,97.6
49,Senate,1,7447,1,99.9
49,Senate,1,7482,1,100.0
49,Senate,1,7489,2,100.0
49,Senate,1,7644,6,100.0
49,Senate,1,7737,6,100.0
49,Senate,1,7894,1,97.8
49,Senate,1,8165,1,100.0
49,Senate,1,8222,6,100.0
49,Senate,1,8239,1,100.0
49,Senate,1,8379,1,100.0
49,Senate,1,8454,1,100.0
49,Senate,1,8800,1,100.0
49,Senate,1,8836,1,100.0
49,Senate,1,9246,1,100.0
49,Senate,1,9601,6,100.0
49,Senate,1,9643,1,100.0
49,Senate,1,9665,6,100.0
49,Senate,1,9685,9,97.2
49,Senate,1,10217,9,100.0
49,Senate,1,10234,1,100.0
49,Senate,2,71,9,99.9
49,Senate,2,141,1,100.0
49,Senate,2,560,6,34.0
49,Senate,2,751,6,43.5
49,Senate,2,765,1,100.0
49,Senate,2,900,9,99.9
49,Senate,2,1126,1,97.0
49,Senate,2,1344,6,11.6
49,Senate,2,1425,1,73.1
49,Senate,2,1432,9,90.4
49,Senate,2,1435,1,100.0
49,Senate,2,1613,1,100.0
49,Senate,2,1892,9,37.4
49,Senate,2,1915,6,89.7
49,Senate,2,1953,9,70.8
49,Senate,2,1981,1,100.0
49,Senate,2,2239,1,100.0
49,Senate,2,2423,1,100.0
49,Senate,2,2649,1,100.0
49,Senate,2,2855,1,99.9
49,Senate,2,3000,1,70.6
49,Senate,2,3024,1,100.0
49,Senate,2,3045,1,91.8
49,Senate,2,3385,1,100.0
49,Senate,2,3532,9,44.7
49,Senate,2,3565,1,95.6
49,Senate,2,3709,1,96.3
49,Senate,2,3917,9,100.0
49,Senate,2,4020,9,84.4
49,Senate,2,4104,1,46.6
49,Senate,2,4124,1,100.0
49,Senate,2,4220,1,100.0
49,Senate,2,4462,1,100.0
49,Senate,2,4801,9,99.9
49,Senate,2,4852,1,84.9
49,Senate,2,5026,9,85.4
49,Senate,2,5042,1,43.4
49,Senate,2,5046,1,100.0
49,Senate,2,5173,9,85.9
49,Senate,2,5746,9,99.9
49,Senate,2,5926,9,100.0
49,Senate,2,5951,1,100.0
49,Senate,2,6093,6,55.7
49,Senate,2,6355,1,100.0
49,Senate,2,6375,1,95.6
49,Senate,2,6493,1,100.0
49,Senate,2,6514,1,100.0
49,Senate,2,6566,1,100.0
49,Senate,2,6682,1,83.9
49,Senate,2,6696,1,100.0
49,Senate,2,7181,9,100.0
49,Senate,2,7272,1,98.8
49,Senate,2,7447,1,100.0
49,Senate,2,7482,1,99.9
49,Senate,2,7489,1,99.5
49,Senate,2,7644,1,69.4
