session,trial,person_001,person_002,person_003,person_004,person_005,person_006,person_007,person_008,person_009,person_010,person_011,person_012,person_013,person_014,person_015,person_016,person_017,person_018,person_019
001,1,0.6896551724137931,0.6896551724137931,0.7586206896551724,0.5862068965517241,0.8620689655172413,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.6551724137931034,0.896551724137931,0.7931034482758621,0.6896551724137931,0.7586206896551724,0.896551724137931,0.896551724137931,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104
001,2,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.7241379310344828,0.7931034482758621,0.7586206896551724,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7931034482758621,0.896551724137931,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.896551724137931
001,3,0.6896551724137931,0.6896551724137931,0.7586206896551724,0.7586206896551724,0.8620689655172413,0.6551724137931034,0.7241379310344828,0.7241379310344828,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.896551724137931,0.896551724137931,0.9310344827586207,0.9310344827586207,0.9310344827586207
001,4,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6551724137931034,0.6551724137931034,0.6551724137931034,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.8620689655172413
001,5,0.6896551724137931,0.6896551724137931,0.5862068965517241,0.6551724137931034,0.7241379310344828,0.6551724137931034,0.6551724137931034,0.6551724137931034,0.6551724137931034,0.7586206896551724,0.7586206896551724,0.7241379310344828,0.7241379310344828,0.6896551724137931,0.7241379310344828,0.896551724137931,0.896551724137931,0.7931034482758621,0.896551724137931
001,6,0.6896551724137931,0.6896551724137931,0.7241379310344828,0.6206896551724138,0.4827586206896552,0.7931034482758621,0.7931034482758621,0.7586206896551724,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7241379310344828,0.6896551724137931,0.6896551724137931,0.7931034482758621,0.9310344827586207,0.9655172413793104,0.9655172413793104,0.9655172413793104
001,7,0.6896551724137931,0.6896551724137931,0.8620689655172413,0.6551724137931034,0.5862068965517241,0.5172413793103449,0.6551724137931034,0.6551724137931034,0.6896551724137931,0.7586206896551724,0.6896551724137931,0.896551724137931,0.8620689655172413,0.7586206896551724,0.896551724137931,0.896551724137931,0.896551724137931,0.8275862068965517,0.9310344827586207
001,8,0.6896551724137931,0.6896551724137931,0.4827586206896552,0.4827586206896552,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.8620689655172413,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.8275862068965517,0.8275862068965517,0.7586206896551724,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.896551724137931
001,9,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7241379310344828,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.896551724137931,0.896551724137931
001,10,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.7586206896551724,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.6896551724137931,0.7586206896551724,0.5862068965517241,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.8620689655172413,0.7931034482758621,0.7241379310344828,0.7931034482758621,0.9310344827586207,0.896551724137931
001,mean,0.6896551724137933,0.6896551724137933,0.6931034482758621,0.6586206896551724,0.6862068965517242,0.6551724137931035,0.6793103448275863,0.7,0.7517241379310345,0.7620689655172413,0.7620689655172415,0.7655172413793104,0.7793103448275862,0.8068965517241379,0.8206896551724139,0.8689655172413794,0.8827586206896552,0.8827586206896552,0.9137931034482758
001,std_dev,1.1102230246251565e-16,1.1102230246251565e-16,0.0968591165875044,0.07779664946674811,0.12186618653153303,0.09506240518682911,0.08593059168535938,0.06905167032586478,0.07033130363576254,0.07931034482758621,0.04482758620689654,0.06320794062008055,0.06012274404883686,0.07893464236041099,0.06686454975746661,0.06506193884176968,0.05811137774604385,0.06206896551724138,0.031791532611354804
002,1,0.45161290322580644,0.45161290322580644,0.6774193548387096,0.4838709677419355,0.4838709677419355,0.6451612903225806,0.4838709677419355,0.6774193548387096,0.4838709677419355,0.6451612903225806,0.7096774193548387,0.8387096774193549,0.7741935483870968,0.8387096774193549,0.8709677419354839,0.8387096774193549,0.8064516129032258,0.8709677419354839,0.8387096774193549
002,2,0.5483870967741935,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6451612903225806,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.7419354838709677,0.6451612903225806,0.8709677419354839,0.7419354838709677,0.8709677419354839,0.7419354838709677,0.9032258064516129,0.9032258064516129,0.8709677419354839,0.8709677419354839
002,3,0.45161290322580644,0.45161290322580644,0.7419354838709677,0.5483870967741935,0.5483870967741935,0.4838709677419355,0.4838709677419355,0.7419354838709677,0.7419354838709677,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.7419354838709677,0.7419354838709677,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.7741935483870968
002,4,0.45161290322580644,0.5161290322580645,0.5161290322580645,0.4838709677419355,0.5806451612903226,0.6129032258064516,0.8709677419354839,0.7741935483870968,0.7419354838709677,0.8709677419354839,0.8709677419354839,0.8064516129032258,0.7741935483870968,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.9032258064516129,0.8387096774193549,0.9354838709677419
002,5,0.5483870967741935,0.5161290322580645,0.5806451612903226,0.7419354838709677,0.7419354838709677,0.5806451612903226,0.7096774193548387,0.7419354838709677,0.6451612903225806,0.6451612903225806,0.7419354838709677,0.7741935483870968,0.8064516129032258,0.8387096774193549,0.9032258064516129,0.9032258064516129,0.8064516129032258,0.9032258064516129,0.8387096774193549
002,6,0.5483870967741935,0.4838709677419355,0.8064516129032258,0.6129032258064516,0.7419354838709677,0.8064516129032258,0.7419354838709677,0.7419354838709677,0.6774193548387096,0.6774193548387096,0.7096774193548387,0.8064516129032258,0.7419354838709677,0.7741935483870968,0.7096774193548387,0.7741935483870968,0.8387096774193549,0.7741935483870968,0.8387096774193549
002,7,0.5483870967741935,0.6129032258064516,0.5161290322580645,0.6451612903225806,0.7096774193548387,0.7419354838709677,0.7419354838709677,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.7419354838709677,0.8064516129032258,0.967741935483871,0.9354838709677419,0.967741935483871,0.8387096774193549
