congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
22,President,99875,99,0,USA,555,0,0,"JACKSON, Andrew",J000005,1767.0,1845.0,-0.25,-0.098,-5.31697,0.717,16,1,,,
22,House,1809,41,1,AL,555,0,1,"CLAY, Clement Comer",C000481,1789.0,1866.0,-0.472,0.067,-97.15961,0.795,423,43,,-0.569,0.252
22,House,5635,41,3,AL,555,0,1,"LEWIS, Dixon Hall",L000278,1802.0,1848.0,-0.623,0.782,-80.58256,0.813,389,32,,-0.467,0.884
22,House,5980,41,2,AL,555,0,1,"MARDIS, Samuel Wright",M000128,1800.0,1836.0,-0.581,0.27,-96.08534,0.794,417,42,,-0.596,0.14
22,House,418,1,98,CT,1275,0,1,"BARBER, Noyes",B000125,1781.0,1844.0,0.307,0.057,-99.52688,0.762,367,48,,0.407,-0.188
22,House,2938,1,98,CT,1275,0,1,"ELLSWORTH, William Wolcott",E000150,1791.0,1868.0,0.33,0.018,-87.8737,0.795,383,33,,0.375,-0.05
22,House,4768,1,98,CT,1275,0,1,"HUNTINGTON, Jabez Williams",H000997,1788.0,1847.0,0.485,-0.02,-59.29682,0.869,421,18,,0.531,-0.136
22,House,4809,1,98,CT,1275,0,1,"INGERSOLL, Ralph Isaacs",I000020,1789.0,1872.0,0.339,-0.076,-91.1456,0.776,360,36,,0.328,-0.143
22,House,8998,1,98,CT,1275,0,1,"STORRS, William Lucius",S000977,1795.0,1861.0,0.428,0.117,-96.16194,0.768,364,43,,0.352,-0.148
22,House,10438,1,98,CT,1275,0,1,"YOUNG, Ebenezer",Y000034,1783.0,1851.0,0.483,-0.022,-59.66626,0.863,406,24,,0.54,0.0
22,House,6521,11,1,DE,1275,0,1,"MILLIGAN, John Jones",M000767,1795.0,1875.0,0.326,0.255,-101.2355,0.752,356,51,,0.33,0.272
22,House,1818,44,98,GA,555,0,2,"CLAYTON, Augustin Smith",C000491,1783.0,1839.0,-0.313,0.95,-88.60056,0.785,366,37,,-0.485,0.872
22,House,3316,44,98,GA,555,0,1,"FOSTER, Thomas Flournoy",F000314,1790.0,1848.0,-0.384,0.923,-88.8897,0.777,353,35,,-0.53,0.848
22,House,5413,44,98,GA,555,0,1,"LAMAR, Henry Graybill",L000027,1798.0,1861.0,-0.563,0.746,-70.03933,0.834,387,25,,-0.583,0.583
22,House,5837,44,98,GA,555,5,1,"LUMPKIN, Wilson",L000512,1783.0,1870.0,-0.446,-0.178,,,,,,,
