congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
27,President,99877,99,0,USA,29,,,"HARRISON, William Henry",H000279,1773.0,1841.0,,,,,,,,,
27,President,99878,99,0,USA,29,0,0,"TYLER, John",T000450,1790.0,1862.0,0.251,-0.968,-17.0594,0.623,36,7,,,
27,House,1658,41,98,AL,100,0,1,"CHAPMAN, Reuben",C000316,1799.0,1882.0,-0.571,0.289,-140.77664,0.819,707,68,,-0.605,0.36
27,House,4610,41,98,AL,100,0,1,"HOUSTON, George Smith",H000822,1811.0,1879.0,-0.6,-0.141,-163.55826,0.81,777,74,,-0.611,0.316
27,House,5635,41,98,AL,100,0,1,"LEWIS, Dixon Hall",L000278,1802.0,1848.0,-0.623,0.782,-163.89569,0.782,665,67,,-0.595,0.52
27,House,7274,41,98,AL,100,0,1,"PAYNE, William Winter",P000154,1807.0,1874.0,-0.635,0.298,-134.70488,0.825,700,55,,-0.61,0.214
27,House,8467,41,98,AL,100,0,1,"SHIELDS, Benjamin Glover",S000359,1808.0,1850.0,-0.389,-0.063,-156.85438,0.769,597,68,,-0.39,-0.038
27,House,2197,42,1,AR,100,0,1,"CROSS, Edward",C000930,1798.0,1887.0,-0.28,0.003,-294.99543,0.627,631,156,,-0.243,-0.021
27,House,811,1,2,CT,29,0,1,"BOARDMAN, William Whiting",B000578,1794.0,1871.0,0.293,0.176,-220.6491,0.781,892,97,,0.281,0.182
27,House,1054,1,6,CT,29,0,1,"BROCKWAY, John Hall",B000854,1801.0,1870.0,0.446,-0.018,-122.62365,0.836,684,57,,0.475,-0.114
27,House,7095,1,4,CT,29,0,1,"OSBORNE, Thomas Burr",O000114,1798.0,1869.0,0.31,-0.087,-244.11521,0.747,838,113,,0.298,-0.038
27,House,8691,1,5,CT,29,0,1,"SMITH, Truman",S000621,1791.0,1884.0,0.324,0.127,-148.43837,0.827,781,54,,0.336,0.121
27,House,9491,1,1,CT,29,0,1,"TRUMBULL, Joseph",T000391,1782.0,1861.0,0.316,0.103,-157.88914,0.814,765,61,,0.311,0.143
27,House,10185,1,3,CT,29,0,1,"WILLIAMS, Thomas Wheeler",W000543,1789.0,1874.0,0.347,0.151,-166.29745,0.803,760,74,,0.362,0.055
27,House,8015,11,1,DE,29,0,1,"RODNEY, George Brydges",R000379,1803.0,1883.0,0.179,0.466,-216.62875,0.732,694,90,,0.191,0.389
27,House,91,44,98,GA,29,1,1,"ALFORD, Julius Caesar",A000104,1799.0,1863.0,-0.312,0.924,-45.67492,0.647,105,23,,-0.329,0.944
27,House,738,44,98,GA,100,2,2,"BLACK, Edward Junius",B000494,1806.0,1846.0,-0.527,0.58,-101.17844,0.75,352,47,,-0.611,0.521
27,House,1954,44,98,GA,100,2,2,"COLQUITT, Walter Terry",C000648,1799.0,1855.0,-0.667,0.741,-67.63551,0.722,208,31,,-0.547,0.427
27,House,2053,44,98,GA,100,2,2,"COOPER, Mark Anthony",C000759,1800.0,1885.0,-0.567,0.761,-169.80372,0.694,464,77,,-0.547,0.437
27,House,2160,44,98,GA,29,2,2,"CRAWFORD, George Walker",C000890,1798.0,1872.0,-0.087,0.996,-17.41137,0.69,47,9,,-0.094,0.996
