congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
31,President,99880,99,0,USA,29,,,"TAYLOR, Zachary",,,,,,,,,,,,
31,President,99881,99,0,USA,29,,,"FILLMORE, Millard",F000115,1800.0,1874.0,,,,,,,,,
31,House,147,41,1,AL,29,0,1,"ALSTON, William Jeffreys",A000166,1800.0,1876.0,-0.157,0.729,-182.32767,0.639,407,89,,-0.155,0.786
31,House,895,41,7,AL,100,0,1,"BOWDON, Franklin Welsh",B000680,1817.0,1857.0,-0.515,0.165,-159.04533,0.68,412,83,,-0.542,0.231
31,House,1874,41,6,AL,100,0,1,"COBB, Williamson Robert Winfield",C000554,1807.0,1864.0,-0.413,-0.163,-230.09559,0.656,545,110,,-0.429,-0.088
31,House,4113,41,3,AL,100,0,1,"HARRIS, Sampson Willis",H000252,1809.0,1857.0,-0.618,0.164,-145.12098,0.728,458,73,,-0.839,0.194
31,House,4436,41,2,AL,29,0,1,"HILLIARD, Henry Washington",H000622,1808.0,1892.0,-0.221,0.92,-123.74713,0.727,388,56,,-0.205,0.853
31,House,4664,41,5,AL,100,0,1,"HUBBARD, David",H000880,1792.0,1874.0,-0.828,-0.174,-125.52486,0.734,406,66,,-0.841,-0.036
31,House,4802,41,4,AL,100,0,1,"INGE, Samuel Williams",I000013,1817.0,1868.0,-0.552,0.15,-183.71819,0.667,454,89,,-0.637,0.16
31,House,4990,42,1,AR,100,0,1,"JOHNSON, Robert Ward",J000172,1814.0,1879.0,-0.416,0.188,-210.36734,0.61,425,102,,-0.519,0.253
31,House,3572,71,98,CA,100,0,1,"GILBERT, Edward",G000172,1819.0,1852.0,0.04,0.057,-68.29849,0.591,130,31,,0.05,-0.013
31,House,10388,71,98,CA,328,0,1,"WRIGHT, George Washington",W000760,1816.0,1885.0,0.013,0.246,-49.23609,0.617,102,21,,0.012,0.252
31,House,855,1,2,CT,300,0,1,"BOOTH, Walter",B000631,1791.0,1870.0,0.16,-0.835,-193.58981,0.694,531,98,,0.123,-0.725
31,House,1351,1,4,CT,29,0,1,"BUTLER, Thomas Belden",B001191,1806.0,1873.0,0.387,-0.006,-125.10898,0.776,493,52,,0.383,-0.001
31,House,1836,1,3,CT,100,0,1,"CLEVELAND, Chauncey Fitch",C000511,1799.0,1887.0,0.094,-0.996,-119.85203,0.713,355,62,,0.044,-0.901
31,House,9728,1,1,CT,100,0,1,"WALDO, Loren Pinckney",W000037,1802.0,1881.0,-0.069,-0.598,-202.74856,0.683,532,89,,-0.076,-0.555
31,House,4613,11,1,DE,29,0,1,"HOUSTON, John Wallace",H000825,1814.0,1896.0,0.095,0.554,-141.48651,0.705,404,73,,0.112,0.597
31,House,1378,43,1,FL,29,0,1,"CABELL, Edward Carrington",C000003,1816.0,1896.0,-0.154,0.988,-115.55964,0.705,331,54,,-0.232,0.973
31,House,1867,44,6,GA,100,0,1,"COBB, Howell",C000548,1815.0,1868.0,-0.516,-0.076,,,,,,-0.423,-0.065
31,House,3895,44,5,GA,100,0,1,"HACKETT, Thomas C.",H000005,,1851.0,-0.845,0.166,-9.49206,0.774,37,6,,-0.826,0.158
31,House,4046,44,4,GA,100,0,1,"HARALSON, Hugh Anderson",H000178,1805.0,1854.0,-0.661,0.297,-129.84649,0.738,428,67,,-0.727,0.27
31,House,4860,44,1,GA,100,2,2,"JACKSON, Joseph Webber",J000023,1796.0,1854.0,-0.519,0.253,-167.20184,0.677,428,84,,-0.516,0.333
31,House,5273,44,1,GA,29,1,1,"KING, Thomas Butler",K000215,1800.0,1864.0,-0.091,0.771,,,,,,,
