congress,chamber,rollnumber,icpsr,cast_code,prob
17,House,1,5,1,77.3
17,House,1,87,1,58.0
17,House,1,124,1,63.3
17,House,1,128,6,9.3
17,House,1,225,1,55.1
17,House,1,382,6,37.6
17,House,1,398,1,59.4
17,House,1,417,1,86.9
17,House,1,418,6,8.2
17,House,1,424,9,67.5
17,House,1,481,1,88.5
17,House,1,505,1,82.1
17,House,1,509,1,89.0
17,House,1,530,1,83.0
17,House,1,533,6,20.1
17,House,1,705,6,7.3
17,House,1,755,1,40.0
17,House,1,767,1,69.3
17,House,1,864,1,85.0
17,House,1,1119,1,88.0
17,House,1,1171,9,71.3
17,House,1,1186,1,84.1
17,House,1,1308,1,82.6
17,House,1,1319,6,19.2
17,House,1,1342,1,90.8
17,House,1,1431,1,81.9
17,House,1,1460,1,82.9
17,House,1,1464,1,89.6
17,House,1,1485,6,16.8
17,House,1,1583,1,89.5
17,House,1,1626,9,90.1
17,House,1,1887,1,79.6
17,House,1,1918,1,79.4
17,House,1,1972,1,83.8
17,House,1,1982,1,90.0
17,House,1,2002,1,64.5
17,House,1,2015,1,80.8
17,House,1,2079,1,
17,House,1,2128,1,92.7
17,House,1,2220,1,90.3
17,House,1,2281,6,12.7
17,House,1,2284,9,75.6
17,House,1,2318,1,91.1
17,House,1,2343,1,80.6
17,House,1,2498,1,90.8
17,House,1,2574,1,91.2
17,House,1,2788,1,85.5
17,House,1,2797,1,91.3
17,House,1,2841,1,90.2
17,House,1,2865,1,88.6
17,House,1,2873,6,11.2
17,House,1,2876,1,74.0
17,House,1,3001,1,91.1
17,House,1,3070,1,91.1
17,House,1,3144,1,84.0
17,House,1,3234,6,29.9
17,House,1,3400,1,91.2
17,House,1,3485,6,24.2
17,House,1,3521,1,92.3
17,House,1,3611,1,50.0
17,House,1,3620,1,64.8
17,House,1,3707,6,11.1
17,House,1,3854,1,91.9
17,House,1,3956,1,62.3
17,House,1,4052,1,74.5
17,House,1,4164,1,92.8
17,House,1,4211,1,91.3
17,House,1,4298,6,10.2
17,House,1,4320,9,59.7
17,House,1,4362,1,89.5
17,House,1,4419,1,85.7
17,House,1,4467,1,93.3
17,House,1,4513,1,84.9
17,House,1,4556,1,79.0
17,House,1,4674,1,89.0
17,House,1,4848,6,31.3
17,House,1,4951,1,87.0
17,House,1,4973,1,75.8
17,House,1,5008,1,90.0
17,House,1,5029,6,63.7
17,House,1,5039,9,75.9
17,House,1,5194,1,88.2
17,House,1,5226,1,90.5
17,House,1,5292,6,30.0
17,House,1,5491,1,89.6
17,House,1,5584,1,76.7
17,House,1,5667,1,93.1
17,House,1,5696,1,93.0
17,House,1,5704,6,15.7
17,House,1,5760,1,79.3
17,House,1,5815,9,88.2
17,House,1,5937,1,91.7
17,House,1,6078,1,84.3
17,House,1,6080,1,92.3
17,House,1,6088,1,92.4
17,House,1,6140,1,80.0
17,House,1,6189,1,68.2
17,House,1,6232,1,64.8
17,House,1,6323,9,83.7
17,House,1,6370,6,45.8
17,House,1,6384,1,92.3
17,House,1,6415,6,14.3
17,House,1,6446,1,87.1
17,House,1,6539,9,87.0
17,House,1,6563,9,89.3
17,House,1,6575,1,75.8
17,House,1,6607,1,90.6
17,House,1,6632,1,88.0
17,House,1,6650,1,78.1
17,House,1,6654,9,71.6
17,House,1,6681,1,93.1
17,House,1,6825,1,93.0
17,House,1,6852,1,75.2
17,House,1,6865,6,13.7
17,House,1,6866,1,92.6
