congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
6,President,99870,99,0,USA,1,,,"ADAMS, John",,,,,,,,,,,,
6,House,943,1,98,CT,1,1,1,"BRACE, Jonathan",B000731,1754.0,1837.0,0.594,0.064,-4.31069,0.919,51,2,,0.599,0.259
6,House,2316,1,98,CT,1,0,1,"DANA, Samuel Whittlesey",D000024,1760.0,1830.0,0.776,-0.182,-10.09521,0.872,74,4,,0.743,0.669
6,House,2357,1,98,CT,1,0,1,"DAVENPORT, John",D000075,1752.0,1830.0,0.728,-0.304,-23.82337,0.76,87,7,,0.591,0.807
6,House,2852,1,98,CT,1,0,1,"EDMOND, William",E000052,1755.0,1838.0,0.752,0.57,-8.65355,0.906,88,5,,0.788,0.555
6,House,3678,1,98,CT,1,0,1,"GOODRICH, Chauncey",G000293,1759.0,1815.0,0.759,-0.04,-7.07783,0.927,93,2,,0.796,0.605
6,House,3679,1,98,CT,1,0,1,"GOODRICH, Elizur",G000294,1761.0,1849.0,0.645,0.077,-8.57085,0.907,88,4,,0.643,0.115
6,House,3846,1,98,CT,1,0,1,"GRISWOLD, Roger",G000488,1762.0,1812.0,0.776,0.631,-6.46663,0.932,92,4,,0.745,0.614
6,House,8651,1,98,CT,1,2,2,"SMITH, John Cotton",S000570,1765.0,1845.0,0.684,-0.248,-1.93405,0.955,42,0,,0.998,0.065
6,House,524,11,1,DE,1,0,1,"BAYARD, James Asheton, Sr.",B000249,1767.0,1815.0,0.619,-0.47,-9.36503,0.878,72,4,,0.613,-0.177
6,House,5038,44,98,GA,1,0,1,"JONES, James",J000227,,1801.0,-0.065,0.067,-7.32662,0.866,51,3,,-0.059,0.035
6,House,9165,44,98,GA,1,0,1,"TALIAFERRO, Benjamin",T000025,1750.0,1821.0,-0.047,0.505,-17.17651,0.809,81,8,,-0.045,0.512
6,House,2413,51,1,KY,13,0,1,"DAVIS, Thomas Terry",D000138,,1807.0,0.091,-0.509,-16.17408,0.823,83,5,,0.034,-0.416
6,House,3324,51,2,KY,13,0,1,"FOWLER, John",F000322,1755.0,1840.0,-0.041,0.413,-7.5348,0.892,66,4,,-0.222,0.35
6,House,332,52,4,MD,1,0,1,"BAER, George, Jr.",B000026,1763.0,1834.0,0.49,-0.691,-24.21668,0.755,86,8,,0.567,-0.704
6,House,1716,52,6,MD,13,0,1,"CHRISTIE, Gabriel",C000382,1755.0,1808.0,-0.035,-0.463,-11.17545,0.875,84,4,,-0.092,-0.037
6,House,2139,52,3,MD,1,0,1,"CRAIK, William",C000863,1761.0,1814.0,0.637,-0.752,-16.1343,0.797,71,11,,0.531,-0.525
6,House,2501,52,8,MD,1,0,1,"DENNIS, John",D000243,1771.0,1806.0,0.541,-0.48,-16.51289,0.82,83,8,,0.532,-0.567
6,House,2512,52,1,MD,1,0,1,"DENT, George",D000254,1756.0,1813.0,0.289,-0.915,-37.25911,0.667,92,16,,0.278,-0.859
6,House,6925,52,7,MD,13,0,1,"NICHOLSON, Joseph Hopper",N000100,1770.0,1817.0,-0.058,-0.226,-8.26203,0.873,61,3,,-0.152,-0.005
6,House,8678,52,5,MD,13,0,1,"SMITH, Samuel",S000609,1752.0,1839.0,0.032,0.169,-31.94102,0.653,75,18,,0.145,-0.134
6,House,9299,52,2,MD,1,0,1,"THOMAS, John Chew",T000173,1764.0,1836.0,0.524,-0.255,-14.37403,0.848,87,8,,0.524,-0.258
6,House,484,3,11,MA,1,0,1,"BARTLETT, Bailey",B000198,1750.0,1830.0,0.54,0.309,-9.1868,0.907,94,4,,0.546,0.418
6,House,733,3,7,MA,13,0,1,"BISHOP, Phanuel",B000488,1739.0,1812.0,-0.035,0.472,-11.81654,0.872,86,3,,-0.252,0.637
6,House,3303,3,4,MA,1,1,1,"FOSTER, Dwight",F000301,1757.0,1823.0,0.692,0.036,-32.90747,0.656,78,15,,0.614,0.79
6,House,5568,3,12,MA,1,0,1,"LEE, Silas",L000204,1760.0,1814.0,0.666,0.281,-5.50081,0.936,83,1,,0.655,0.203
6,House,5668,3,4,MA,13,2,2,"LINCOLN, Levi",L000316,1749.0,1820.0,,,,,,,,0.173,-0.082
6,House,5850,3,3,MA,1,1,1,"LYMAN, Samuel",L000528,1749.0,1802.0,0.629,0.45,-7.51932,0.858,49,3,,0.678,0.735
6,House,6089,3,3,MA,1,2,2,"MATTOON, Ebenezer",M000259,1755.0,1843.0,0.48,0.877,,,,,,0.407,-0.178
6,House,7108,3,8,MA,1,0,1,"OTIS, Harrison Gray",O000127,1765.0,1848.0,0.664,-0.087,-4.36687,0.94,70,1,,0.839,0.405
6,House,7764,3,10,MA,1,2,2,"READ, Nathan",R000093,1759.0,1849.0,0.56,0.554,-4.58295,0.892,40,2,,0.481,0.567
6,House,7788,3,6,MA,1,0,1,"REED, John",R000120,1751.0,1831.0,0.511,0.429,-9.50153,0.903,93,3,,0.559,0.555
6,House,8344,3,1,MA,1,0,1,"SEDGWICK, Theodore",S000222,1746.0,1813.0,0.835,0.345,,,,,,0.999,-0.043
