congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
21,President,99875,99,0,USA,555,0,0,"JACKSON, Andrew",J000005,1767.0,1845.0,-0.25,-0.098,-6.29299,0.592,12,3,,,
21,House,532,41,2,AL,555,0,1,"BAYLOR, Robert Emmett Bledsoe",B000257,1793.0,1874.0,-0.059,0.402,-125.18426,0.613,256,58,,-0.067,0.355
21,House,1809,41,1,AL,555,0,1,"CLAY, Clement Comer",C000481,1789.0,1866.0,-0.472,0.067,-114.29613,0.628,246,51,,-0.252,0.379
21,House,5635,41,3,AL,555,0,1,"LEWIS, Dixon Hall",L000278,1802.0,1848.0,-0.623,0.782,-60.81377,0.78,245,29,,-0.535,0.845
21,House,418,1,98,CT,1275,0,1,"BARBER, Noyes",B000125,1781.0,1844.0,0.307,0.057,-76.4028,0.731,244,35,,0.291,0.153
21,House,2938,1,98,CT,1275,0,1,"ELLSWORTH, William Wolcott",E000150,1791.0,1868.0,0.33,0.018,-85.81779,0.684,226,42,,0.255,0.005
21,House,4768,1,98,CT,1275,0,1,"HUNTINGTON, Jabez Williams",H000997,1788.0,1847.0,0.485,-0.02,-54.47479,0.807,254,27,,0.515,-0.077
21,House,4809,1,98,CT,1275,0,1,"INGERSOLL, Ralph Isaacs",I000020,1789.0,1872.0,0.339,-0.076,-59.25457,0.779,237,32,,0.322,0.006
21,House,8998,1,98,CT,1275,0,1,"STORRS, William Lucius",S000977,1795.0,1861.0,0.428,0.117,-54.90094,0.784,226,27,,0.495,0.049
21,House,10438,1,98,CT,1275,0,1,"YOUNG, Ebenezer",Y000034,1783.0,1851.0,0.483,-0.022,-47.26218,0.83,254,21,,0.426,-0.125
21,House,4937,11,1,DE,1275,0,1,"JOHNS, Kensey, Jr.",J000112,1791.0,1857.0,0.381,0.393,-72.23235,0.735,235,30,,0.387,0.53
21,House,3316,44,98,GA,555,0,1,"FOSTER, Thomas Flournoy",F000314,1790.0,1848.0,-0.384,0.923,-66.02027,0.744,223,29,,-0.433,0.706
21,House,4238,44,98,GA,555,0,1,"HAYNES, Charles Eaton",H000399,1784.0,1841.0,-0.544,-0.088,-59.36822,0.787,248,22,,-0.602,0.002
21,House,5413,44,98,GA,555,0,2,"LAMAR, Henry Graybill",L000027,1798.0,1861.0,-0.563,0.746,-52.30622,0.802,237,20,,-0.508,0.783
