congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
14,President,99872,99,0,USA,13,,,"MADISON, James, Jr.",M000043,1751.0,1836.0,0.138,0.731,,,,,,,
14,House,1632,1,98,CT,1,0,1,"CHAMPION, Epaphroditus",C000288,1756.0,1834.0,0.548,-0.675,-28.21736,0.745,96,10,,0.511,-0.762
14,House,2357,1,98,CT,1,0,1,"DAVENPORT, John",D000075,1752.0,1830.0,0.728,-0.304,-38.83275,0.686,103,19,,0.803,-0.328
14,House,5503,1,98,CT,1,0,1,"LAW, Lyman",L000126,1770.0,1842.0,0.591,-0.807,-34.76661,0.711,102,16,,0.64,-0.768
14,House,6746,1,98,CT,1,0,1,"MOSELEY, Jonathan Ogden",M001023,1762.0,1838.0,0.63,-0.429,-33.15059,0.671,83,17,,0.542,-0.427
14,House,7469,1,98,CT,1,0,1,"PITKIN, Timothy",P000368,1766.0,1847.0,0.637,-0.415,-37.99045,0.646,87,17,,0.621,-0.287
14,House,9063,1,98,CT,1,0,1,"STURGES, Lewis Burr",S001048,1763.0,1844.0,0.599,-0.446,-36.4011,0.69,98,13,,0.558,-0.502
14,House,9169,1,98,CT,1,0,1,"TALLMADGE, Benjamin",T000029,1754.0,1835.0,0.647,-0.338,-26.73636,0.686,71,11,,0.895,-0.406
14,House,1825,11,98,DE,1,0,1,"CLAYTON, Thomas",C000499,1777.0,1854.0,0.442,-0.271,-48.03133,0.6,94,21,,0.512,-0.365
14,House,2056,11,98,DE,1,0,1,"COOPER, Thomas",C000762,1764.0,1829.0,0.531,-0.433,-28.18688,0.672,71,16,,0.489,-0.463
14,House,2026,44,98,GA,13,2,2,"COOK, Zadock",C000728,1769.0,1863.0,-0.361,-0.414,,,,,,-0.356,-0.935
14,House,2284,44,98,GA,13,1,1,"CUTHBERT, Alfred",C001023,1785.0,1856.0,-0.338,0.002,-36.82277,0.6,72,19,,-0.02,0.073
14,House,3287,44,98,GA,13,0,1,"FORSYTH, John",F000284,1780.0,1841.0,-0.313,-0.116,-50.4367,0.575,91,25,,-0.291,0.112
14,House,3933,44,98,GA,13,0,1,"HALL, Bolling",H000045,1767.0,1836.0,-0.851,0.014,-44.32132,0.597,86,23,,-0.645,-0.211
14,House,5837,44,98,GA,13,0,1,"LUMPKIN, Wilson",L000512,1783.0,1870.0,-0.446,-0.178,-42.62409,0.647,98,22,,-0.31,-0.041
