congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
26,President,99876,99,0,USA,100,,,"VAN BUREN, Martin",V000009,1782.0,1862.0,0.105,-0.969,,,,,,,
26,House,1658,41,1,AL,100,0,1,"CHAPMAN, Reuben",C000316,1799.0,1882.0,-0.571,0.289,-181.8637,0.727,570,81,,-0.484,0.237
26,House,2124,41,3,AL,29,0,1,"CRABB, George Whitfield",C000847,1804.0,1846.0,-0.346,0.938,-253.38709,0.647,581,123,,-0.343,0.939
26,House,2485,41,5,AL,29,0,1,"DELLET, James",D000221,1788.0,1848.0,-0.219,0.926,-195.19107,0.703,553,89,,-0.134,0.742
26,House,4664,41,2,AL,100,0,1,"HUBBARD, David",H000880,1792.0,1874.0,-0.828,-0.174,-101.7121,0.831,550,34,,-0.784,0.011
26,House,5635,41,4,AL,100,0,1,"LEWIS, Dixon Hall",L000278,1802.0,1848.0,-0.623,0.782,-170.37426,0.681,444,72,,-0.545,0.312
26,House,2197,42,1,AR,100,0,1,"CROSS, Edward",C000930,1798.0,1887.0,-0.28,0.003,-250.69599,0.598,488,120,,-0.205,-0.204
26,House,811,1,2,CT,29,2,2,"BOARDMAN, William Whiting",B000578,1794.0,1871.0,0.293,0.176,-24.52223,0.808,115,11,,0.366,0.28
26,House,1054,1,6,CT,29,0,1,"BROCKWAY, John Hall",B000854,1801.0,1870.0,0.446,-0.018,-56.76136,0.885,464,21,,0.373,0.168
26,House,7095,1,4,CT,29,0,1,"OSBORNE, Thomas Burr",O000114,1798.0,1869.0,0.31,-0.087,-128.82664,0.786,534,63,,0.319,-0.133
26,House,8691,1,5,CT,29,0,1,"SMITH, Truman",S000621,1791.0,1884.0,0.324,0.127,-92.5317,0.806,430,32,,0.34,-0.133
26,House,8998,1,2,CT,29,1,1,"STORRS, William Lucius",S000977,1795.0,1861.0,0.428,0.117,-40.34018,0.887,338,14,,0.39,0.254
26,House,9491,1,1,CT,29,0,1,"TRUMBULL, Joseph",T000391,1782.0,1861.0,0.316,0.103,-107.28989,0.809,505,41,,0.309,0.035
26,House,10185,1,3,CT,29,0,1,"WILLIAMS, Thomas Wheeler",W000543,1789.0,1874.0,0.347,0.151,-99.43338,0.84,570,45,,0.311,0.293
26,House,7991,11,1,DE,100,0,1,"ROBINSON, Thomas, Jr.",R000353,1800.0,1843.0,-0.159,-0.594,-60.16974,0.769,229,24,,-0.177,-0.523
26,House,91,44,98,GA,29,0,1,"ALFORD, Julius Caesar",A000104,1799.0,1863.0,-0.312,0.924,-150.32966,0.673,380,77,,-0.309,0.93
26,House,738,44,98,GA,29,0,1,"BLACK, Edward Junius",B000494,1806.0,1846.0,-0.527,0.58,-180.27267,0.599,352,97,,-0.539,0.676
26,House,1954,44,98,GA,29,1,1,"COLQUITT, Walter Terry",C000648,1799.0,1855.0,-0.667,0.741,-75.26217,0.625,160,42,,-0.545,0.814
26,House,2053,44,98,GA,29,0,1,"COOPER, Mark Anthony",C000759,1800.0,1885.0,-0.567,0.761,-292.91692,0.573,526,165,,-0.566,0.824
26,House,2431,44,98,GA,29,0,1,"DAWSON, William Crosby",D000156,1798.0,1856.0,-0.269,0.963,-202.38061,0.71,591,92,,-0.246,0.969
26,House,3893,44,98,GA,29,0,1,"HABERSHAM, Richard Wylly",H000003,1786.0,1842.0,-0.2,0.68,-178.2713,0.699,497,81,,-0.154,0.787
26,House,4542,44,98,GA,29,2,2,"HOLT, Hines",H000745,1805.0,1865.0,-0.234,0.972,-16.34252,0.6,32,10,,-0.249,0.969
26,House,5273,44,98,GA,29,0,1,"KING, Thomas Butler",K000215,1800.0,1864.0,-0.091,0.771,-107.98168,0.716,323,52,,-0.153,0.779
26,House,6934,44,98,GA,29,0,1,"NISBET, Eugenius Aristides",N000111,1803.0,1871.0,-0.258,0.955,-161.30975,0.654,380,76,,-0.248,0.719
26,House,9845,44,98,GA,29,0,1,"WARREN, Lott",W000167,1797.0,1861.0,-0.182,0.983,-130.82142,0.747,448,62,,-0.177,0.984
26,House,1579,21,2,IL,100,0,1,"CASEY, Zadok",C000230,1796.0,1862.0,-0.109,-0.17,-426.90828,0.553,721,224,,-0.109,-0.169
26,House,7832,21,1,IL,100,0,1,"REYNOLDS, John",R000174,1788.0,1865.0,-0.31,-0.336,-183.61162,0.741,613,78,,-0.279,-0.685
26,House,9054,21,3,IL,29,0,1,"STUART, John Todd",S001035,1807.0,1885.0,-0.043,0.524,-233.16296,0.695,642,103,,0.027,0.228
26,House,1529,22,3,IN,100,0,1,"CARR, John",C000177,1793.0,1845.0,-0.275,-0.354,-195.90464,0.724,606,95,,-0.252,-0.513
26,House,2399,22,2,IN,100,0,1,"DAVIS, John Wesley",D000120,1799.0,1859.0,-0.263,-0.217,-207.93383,0.664,507,99,,-0.181,-0.312
26,House,4631,22,7,IN,100,1,1,"HOWARD, Tilghman Ashurst",H000844,1797.0,1844.0,-0.06,-0.692,-107.48166,0.751,376,52,,-0.082,-0.6
26,House,5442,22,7,IN,29,2,2,"LANE, Henry Smith",L000060,1811.0,1881.0,0.142,0.345,-57.63797,0.562,100,23,,-0.004,0.202
26,House,7633,22,1,IN,29,0,1,"PROFFIT, George H.",P000548,1807.0,1847.0,-0.115,0.261,-234.07407,0.574,422,116,,-0.017,0.462
26,House,7740,22,5,IN,29,0,1,"RARIDEN, James",R000066,1795.0,1856.0,0.257,-0.158,-201.74808,0.712,593,85,,0.253,-0.178
