congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
86,President,99901,99,0,USA,200,0,0,"EISENHOWER, Dwight David",,1890,1969.0,0.281,-0.864,-84.19259,0.738,277,33,,,
86,House,195,41,3,AL,100,0,1,"ANDREWS, George William",A000206,1906,1971.0,-0.03,1.0,-48.35176,0.699,135,22,,-0.115,0.993
86,House,937,41,1,AL,100,0,1,"BOYKIN, Frank William",B000725,1885,1969.0,-0.105,0.849,-27.2122,0.779,109,9,,-0.232,0.973
86,House,2909,41,7,AL,100,0,1,"ELLIOTT, Carl Atwood",E000120,1913,1999.0,-0.381,0.905,-32.23539,0.804,148,13,,-0.376,0.927
86,House,3754,41,2,AL,100,0,1,"GRANT, George McInvale",G000381,1897,1982.0,-0.117,0.993,-33.9866,0.776,134,15,,-0.159,0.987
86,House,4686,41,9,AL,100,0,1,"HUDDLESTON, George Jr.",H000904,1920,1971.0,-0.115,0.833,-55.24687,0.71,161,22,,-0.169,0.914
86,House,5058,41,8,AL,100,0,1,"JONES, Robert Emmett, Jr.",J000248,1912,1997.0,-0.358,0.866,-31.07278,0.812,149,13,,-0.36,0.933
86,House,7695,41,5,AL,100,0,1,"RAINS, Albert McKinley",R000018,1902,1991.0,-0.342,0.934,-36.25517,0.789,153,18,,-0.359,0.933
86,House,7954,41,4,AL,100,0,1,"ROBERTS, Kenneth Allison",R000314,1912,1989.0,-0.282,0.895,-36.78245,0.788,154,18,,-0.33,0.944
86,House,8353,41,6,AL,100,0,1,"SELDEN, Armistead Inge, Jr.",S000232,1921,1985.0,-0.073,0.852,-51.27261,0.729,162,22,,-0.176,0.984
86,House,7926,81,1,AK,100,0,1,"RIVERS, Ralph Julian",R000282,1903,1976.0,-0.491,0.414,-28.62947,0.833,157,12,,-0.453,0.385
86,House,7845,61,1,AZ,200,0,1,"RHODES, John Jacob",R000188,1916,2003.0,0.225,-0.033,-75.92358,0.62,159,37,,0.285,-0.015
86,House,9549,61,2,AZ,100,0,1,"UDALL, Stewart Lee",U000002,1920,2010.0,-0.389,-0.046,-36.05775,0.788,151,14,,-0.446,0.131
86,House,92,42,5,AR,329,0,1,"ALFORD, Thomas Dale",A000105,1916,2000.0,0.011,1.0,-38.05838,0.753,134,19,,-0.083,0.997
86,House,3506,42,1,AR,100,0,1,"GATHINGS, Ezekiel Candler",G000098,1903,1979.0,0.012,0.978,-46.85828,0.746,160,25,,-0.029,1.0
86,House,4110,42,4,AR,100,0,1,"HARRIS, Oren",H000249,1903,1997.0,-0.179,0.949,-47.24751,0.74,157,20,,-0.125,0.907
86,House,6532,42,2,AR,100,0,1,"MILLS, Wilbur Daigh",M000778,1909,1992.0,-0.237,0.894,-40.61097,0.776,160,19,,-0.237,0.817
86,House,6958,42,6,AR,100,0,1,"NORRELL, William Frank",N000137,1896,1961.0,-0.038,0.994,-49.30541,0.721,151,28,,0.005,1.0
86,House,9473,42,3,AR,100,0,1,"TRIMBLE, James William",T000373,1894,1972.0,-0.397,0.91,-36.45416,0.797,161,18,,-0.332,0.837
86,House,387,71,6,CA,200,0,1,"BALDWIN, John Finley, Jr.",B000092,1915,1966.0,0.055,-0.315,-58.59157,0.697,162,33,,0.065,-0.346
86,House,1911,71,7,CA,100,0,1,"COHELAN, Jeffery",C000596,1914,1999.0,-0.519,-0.268,-24.09415,0.857,156,9,,-0.542,-0.134
86,House,2713,71,23,CA,100,0,1,"DOYLE, Clyde Gilman",D000481,1887,1963.0,-0.368,0.134,-25.03469,0.849,153,7,,-0.395,0.348
