congress,chamber,rollnumber,icpsr,cast_code,prob
3,House,1,154,6,99.8
3,House,1,231,6,63.2
3,House,1,351,1,99.3
3,House,1,379,1,98.7
3,House,1,554,1,19.2
3,House,1,656,9,99.9
3,House,1,805,1,99.8
3,House,1,878,6,97.6
3,House,1,884,6,99.2
3,House,1,886,6,99.8
3,House,1,1387,6,94.4
3,House,1,1518,1,93.1
3,House,1,1716,1,95.0
3,House,1,1739,9,98.9
3,House,1,1750,1,54.4
3,House,1,1865,6,99.8
3,House,1,1906,6,99.9
3,House,1,1914,6,97.3
3,House,1,1936,1,99.9
3,House,1,2432,1,99.3
3,House,1,2440,6,92.6
3,House,1,2451,1,76.4
3,House,1,2512,1,51.5
3,House,1,2550,6,95.2
3,House,1,3147,1,97.3
3,House,1,3196,6,93.0
3,House,1,3285,6,
3,House,1,3303,6,99.1
3,House,1,3573,6,99.8
3,House,1,3582,1,94.4
3,House,1,3594,9,99.1
3,House,1,3607,9,67.9
3,House,1,3610,6,80.4
3,House,1,3628,6,99.4
3,House,1,3674,6,99.6
3,House,1,3695,9,96.0
3,House,1,3798,1,99.0
3,House,1,3805,1,96.9
3,House,1,3825,6,29.7
3,House,1,3859,1,40.4
3,House,1,4026,9,
3,House,1,4127,1,97.2
3,House,1,4156,6,85.8
3,House,1,4269,1,88.2
3,House,1,4390,1,88.2
3,House,1,4433,6,98.1
3,House,1,4441,9,99.0
3,House,1,4546,6,96.4
3,House,1,4753,9,69.4
3,House,1,4820,1,76.3
3,House,1,5310,6,98.0
3,House,1,5543,6,99.9
3,House,1,5564,1,54.7
3,House,1,5734,1,100.0
3,House,1,5852,6,4.6
3,House,1,5895,1,97.6
3,House,1,5903,1,96.1
3,House,1,5935,6,96.5
3,House,1,6230,1,100.0
3,House,1,6401,1,100.0
3,House,1,6418,9,99.9
3,House,1,6608,1,75.7
3,House,1,6625,1,99.1
3,House,1,6781,9,52.3
3,House,1,6784,6,14.9
3,House,1,6830,6,86.2
3,House,1,6883,1,93.3
3,House,1,6886,1,99.7
3,House,1,6911,1,97.4
3,House,1,6932,6,36.9
3,House,1,7084,1,95.1
3,House,1,7156,9,97.1
3,House,1,7199,1,68.7
3,House,1,7235,9,95.2
3,House,1,7425,1,39.2
3,House,1,7603,1,96.2
3,House,1,8148,1,98.6
3,House,1,8312,6,61.9
