congress,chamber,rollnumber,icpsr,cast_code,prob
5,House,1,112,6,98.4
5,House,1,332,6,95.4
5,House,1,379,1,99.7
5,House,1,429,1,100.0
5,House,1,524,6,99.2
5,House,1,656,9,100.0
5,House,1,805,1,100.0
5,House,1,947,6,99.7
5,House,1,1007,1,99.9
5,House,1,1072,6,99.9
5,House,1,1176,1,100.0
5,House,1,1232,9,12.9
5,House,1,1255,9,96.4
5,House,1,1380,1,100.0
5,House,1,1633,6,98.7
5,House,1,1655,6,48.1
5,House,1,1739,1,99.9
5,House,1,1741,9,98.4
5,House,1,1815,1,99.8
5,House,1,1853,1,99.9
5,House,1,1881,6,99.9
5,House,1,1914,1,60.1
5,House,1,2139,6,99.6
5,House,1,2316,6,99.9
5,House,1,2355,6,99.9
5,House,1,2413,1,91.0
5,House,1,2426,1,99.9
5,House,1,2440,9,73.0
5,House,1,2501,6,97.1
5,House,1,2512,1,32.1
5,House,1,2881,6,91.5
5,House,1,2941,1,99.7
5,House,1,3021,1,8.1
5,House,1,3147,9,100.0
5,House,1,3299,6,99.0
5,House,1,3303,6,99.2
5,House,1,3324,1,100.0
5,House,1,3357,6,96.5
5,House,1,3358,1,99.2
5,House,1,3437,1,99.8
5,House,1,3582,1,99.6
5,House,1,3594,1,100.0
5,House,1,3628,6,99.7
5,House,1,3678,6,99.8
5,House,1,3701,6,99.2
5,House,1,3805,1,99.9
5,House,1,3846,6,98.4
5,House,1,3859,6,30.2
5,House,1,4037,1,99.7
5,House,1,4090,9,81.3
5,House,1,4127,1,99.6
5,House,1,4156,6,84.1
5,House,1,4204,1,99.9
5,House,1,4441,6,100.0
5,House,1,4532,1,99.9
5,House,1,4593,6,99.6
5,House,1,4800,6,99.9
5,House,1,5064,1,99.8
5,House,1,5310,6,92.4
5,House,1,5715,1,99.9
5,House,1,5734,1,100.0
5,House,1,5850,6,92.6
5,House,1,5867,1,93.0
5,House,1,5879,6,89.4
5,House,1,5895,1,98.2
5,House,1,6087,6,92.3
5,House,1,6155,9,98.8
5,House,1,6229,1,100.0
5,House,1,6472,9,99.2
5,House,1,6674,6,78.9
5,House,1,6710,9,99.3
5,House,1,6886,1,100.0
5,House,1,6911,1,99.5
5,House,1,7108,6,99.1
5,House,1,7192,9,99.6
5,House,1,7199,1,94.5
5,House,1,7553,1,9.8
5,House,1,7788,6,71.0
5,House,1,8153,6,99.4
5,House,1,8278,6,96.5
5,House,1,8376,6,98.6
5,House,1,8440,6,91.9
5,House,1,8544,6,97.6
5,House,1,8555,6,100.0
5,House,1,8563,1,100.0
5,House,1,8644,6,86.2
5,House,1,8671,6,97.0
5,House,1,8678,1,99.6
5,House,1,8695,6,15.5
5,House,1,8702,1,45.4
5,House,1,8810,1,99.8
5,House,1,8837,1,95.5
5,House,1,9088,1,98.5
5,House,1,9107,1,96.7
5,House,1,9268,6,99.6
5,House,1,9308,6,93.5
5,House,1,9353,6,92.5
5,House,1,9468,1,95.9
5,House,1,9470,1,99.4
5,House,1,9591,6,98.7
5,House,1,9602,1,97.2
5,House,1,9650,1,99.9
5,House,1,9658,1,100.0
5,House,1,9707,9,99.2
5,House,1,10159,6,58.6
5,House,1,10176,1,92.0
5,House,1,99870,9,
5,House,2,112,1,96.7
5,House,2,332,1,92.5
5,House,2,379,6,99.0
5,House,2,429,6,99.8
5,House,2,524,1,97.7
5,House,2,656,9,99.8
5,House,2,805,6,99.8
5,House,2,947,1,98.6
5,House,2,1007,6,99.6
5,House,2,1072,1,99.2
5,House,2,1176,6,99.3
5,House,2,1232,9,39.2
5,House,2,1255,9,95.2
5,House,2,1380,6,99.8
5,House,2,1633,1,97.0
5,House,2,1655,1,62.9
5,House,2,1739,6,99.2
5,House,2,1741,9,95.5
5,House,2,1815,6,99.5
5,House,2,1853,6,99.7
5,House,2,1881,1,99.2
5,House,2,1914,1,62.5
5,House,2,2139,1,98.5
5,House,2,2316,6,0.7
5,House,2,2355,1,99.1
5,House,2,2413,6,86.0
5,House,2,2426,6,99.3
5,House,2,2440,9,78.5
5,House,2,2501,1,94.8
5,House,2,2512,6,35.1
5,House,2,2881,1,88.7
5,House,2,2941,6,99.3
5,House,2,3021,1,90.2
5,House,2,3147,6,98.6
5,House,2,3299,1,97.2
5,House,2,3303,1,97.8
5,House,2,3324,6,98.8
5,House,2,3357,1,94.6
5,House,2,3358,6,88.5
5,House,2,3437,6,99.0
5,House,2,3582,6,96.9
5,House,2,3594,6,99.3
5,House,2,3628,1,98.7
5,House,2,3678,1,99.0
5,House,2,3701,1,97.6
5,House,2,3805,6,98.3
5,House,2,3846,1,96.1
5,House,2,3859,1,44.6
5,House,2,4037,6,97.5
5,House,2,4090,1,82.7
5,House,2,4127,6,98.1
5,House,2,4156,1,83.8
5,House,2,4204,6,99.4
5,House,2,4441,1,99.5
5,House,2,4532,6,99.3
5,House,2,4593,1,98.5
5,House,2,4800,1,99.2
5,House,2,5064,6,98.9
5,House,2,5310,1,91.3
5,House,2,5715,6,98.2
5,House,2,5734,6,99.7
5,House,2,5850,1,91.6
5,House,2,5867,6,86.2
5,House,2,5879,1,87.1
5,House,2,5895,6,98.5
5,House,2,6087,1,89.1
5,House,2,6155,6,99.0
5,House,2,6229,6,99.6
5,House,2,6472,6,97.0
5,House,2,6674,1,83.0
5,House,2,6710,9,97.9
5,House,2,6886,6,99.7
5,House,2,6911,6,98.2
5,House,2,7108,1,97.6
5,House,2,7192,9,98.5
5,House,2,7199,6,82.8
5,House,2,7553,1,89.2
5,House,2,7788,1,78.7
5,House,2,8153,1,98.2
5,House,2,8278,6,5.4
5,House,2,8376,1,96.8
5,House,2,8440,1,91.1
5,House,2,8544,1,95.6
5,House,2,8555,1,99.7
5,House,2,8563,6,98.8
5,House,2,8644,1,85.0
5,House,2,8671,1,95.1
5,House,2,8678,6,96.8
5,House,2,8695,1,15.0
5,House,2,8702,6,30.5
5,House,2,8810,6,98.0
5,House,2,8837,6,95.9
5,House,2,9088,6,98.7
5,House,2,9107,6,93.2
5,House,2,9268,1,98.0
5,House,2,9308,1,92.1
5,House,2,9353,1,91.4
5,House,2,9468,6,96.2
5,House,2,9470,6,98.1
5,House,2,9591,1,97.0
5,House,2,9602,6,93.1
5,House,2,9650,6,98.8
5,House,2,9658,6,99.7
5,House,2,9707,1,97.8
5,House,2,10159,1,70.9
5,House,2,10176,6,91.2
5,House,2,99870,9,
5,House,3,112,1,99.0
5,House,3,332,1,97.4
5,House,3,379,6,98.2
5,House,3,429,6,99.9
5,House,3,524,1,99.4
5,House,3,656,9,99.9
5,House,3,805,6,99.8
5,House,3,947,1,99.7
5,House,3,1007,6,99.6
5,House,3,1072,1,99.8
5,House,3,1176,6,99.9
5,House,3,1232,9,35.1
5,House,3,1255,9,88.9
5,House,3,1380,6,99.8
5,House,3,1633,1,99.1
5,House,3,1655,1,71.8
5,House,3,1739,6,99.3
5,House,3,1741,9,92.3
5,House,3,1815,6,99.1
5,House,3,1853,6,99.6
5,House,3,1881,1,99.8
5,House,3,1914,6,36.2
5,House,3,2139,1,99.6
5,House,3,2316,1,99.9
5,House,3,2355,1,99.8
5,House,3,2413,6,75.2
5,House,3,2426,6,99.4
5,House,3,2440,9,87.0
5,House,3,2501,1,98.3
5,House,3,2512,6,18.4
5,House,3,2881,1,95.7
5,House,3,2941,6,98.6
5,House,3,3021,1,96.1
5,House,3,3147,6,99.4
5,House,3,3299,1,99.2
5,House,3,3303,1,99.4
5,House,3,3324,6,99.4
5,House,3,3357,1,98.1
5,House,3,3358,6,93.9
5,House,3,3437,6,98.7
5,House,3,3582,6,96.6
5,House,3,3594,6,99.7
5,House,3,3628,1,99.7
5,House,3,3678,1,99.8
5,House,3,3701,1,99.3
5,House,3,3805,6,98.6
5,House,3,3846,1,98.6
5,House,3,3859,1,56.4
5,House,3,4037,6,97.4
5,House,3,4090,1,91.2
5,House,3,4127,6,97.2
5,House,3,4156,1,92.5
5,House,3,4204,1,0.7
5,House,3,4441,1,99.9
5,House,3,4532,6,99.1
5,House,3,4593,1,99.7
5,House,3,4800,1,99.8
5,House,3,5064,6,98.6
5,House,3,5310,1,96.2
5,House,3,5715,6,99.2
5,House,3,5734,6,100.0
5,House,3,5850,1,96.0
5,House,3,5867,6,77.8
5,House,3,5879,1,94.8
5,House,3,5895,6,95.7
5,House,3,6087,1,95.9
5,House,3,6155,6,97.9
5,House,3,6229,6,100.0
5,House,3,6472,6,95.4
5,House,3,6674,1,89.7
5,House,3,6710,9,99.5
5,House,3,6886,6,99.8
5,House,3,6911,6,97.0
5,House,3,7108,1,99.4
5,House,3,7192,9,99.7
5,House,3,7199,6,79.0
5,House,3,7553,1,95.3
5,House,3,7788,1,85.6
5,House,3,8153,1,99.5
5,House,3,8278,1,98.0
5,House,3,8376,1,99.0
5,House,3,8440,1,95.6
5,House,3,8544,1,98.6
5,House,3,8555,1,100.0
5,House,3,8563,6,99.8
5,House,3,8644,1,93.4
5,House,3,8671,1,98.2
5,House,3,8678,6,96.9
5,House,3,8695,1,30.7
5,House,3,8702,6,24.2
5,House,3,8810,6,98.1
5,House,3,8837,6,89.1
5,House,3,9088,6,97.8
5,House,3,9107,6,87.6
5,House,3,9268,1,99.5
5,House,3,9308,1,96.7
5,House,3,9353,1,96.3
5,House,3,9468,6,89.9
5,House,3,9470,6,96.8
5,House,3,9591,1,99.1
5,House,3,9602,6,88.4
5,House,3,9650,6,98.8
5,House,3,9658,6,99.8
5,House,3,9707,1,99.4
5,House,3,10159,1,78.7
5,House,3,10176,6,80.4
5,House,3,99870,9,
5,House,4,112,1,94.6
5,House,4,332,1,93.9
5,House,4,379,6,46.8
5,House,4,429,6,69.6
5,House,4,524,1,94.4
5,House,4,656,9,26.4
5,House,4,805,6,63.9
5,House,4,947,1,94.1
5,House,4,1007,1,48.1
5,House,4,1072,1,93.5
5,House,4,1176,6,35.3
5,House,4,1232,9,92.1
5,House,4,1255,9,63.6
5,House,4,1380,6,76.4
5,House,4,1633,1,94.7
5,House,4,1655,1,94.7
5,House,4,1739,1,65.8
5,House,4,1741,9,76.1
5,House,4,1815,1,34.9
5,House,4,1853,1,40.5
5,House,4,1881,1,93.6
5,House,4,1914,6,7.6
5,House,4,2139,1,93.4
5,House,4,2316,1,93.0
5,House,4,2355,1,91.5
5,House,4,2413,6,17.5
5,House,4,2426,1,64.4
5,House,4,2440,9,95.1
5,House,4,2501,1,94.7
5,House,4,2512,6,10.6
5,House,4,2881,1,94.2
5,House,4,2941,1,46.0
5,House,4,3021,1,95.2
5,House,4,3147,1,77.2
5,House,4,3299,1,92.4
5,House,4,3303,1,94.1
5,House,4,3324,6,24.4
5,House,4,3357,1,95.0
5,House,4,3358,1,88.7
5,House,4,3437,1,63.9
5,House,4,3582,6,20.0
5,House,4,3594,1,68.4
5,House,4,3628,1,93.5
5,House,4,3678,1,93.3
5,House,4,3701,1,93.1
5,House,4,3805,6,23.4
5,House,4,3846,1,90.8
