congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
25,President,99876,99,0,USA,100,0,0,"VAN BUREN, Martin",V000009,1782.0,1862.0,0.105,-0.969,-6.37318,0.738,21,1,,,
25,House,1658,41,1,AL,100,0,1,"CHAPMAN, Reuben",C000316,1799.0,1882.0,-0.571,0.289,-110.56125,0.74,367,50,,-0.5,0.168
25,House,2124,41,3,AL,29,2,2,"CRABB, George Whitfield",C000847,1804.0,1846.0,-0.346,0.938,-59.54479,0.604,118,31,,-0.372,0.928
25,House,5506,41,3,AL,29,1,1,"LAWLER, Joab",L000129,1796.0,1838.0,-0.44,0.669,-51.85459,0.616,107,27,,-0.328,0.628
25,House,5635,41,4,AL,100,0,1,"LEWIS, Dixon Hall",L000278,1802.0,1848.0,-0.623,0.782,-141.36903,0.646,323,72,,-0.532,0.534
25,House,5864,41,5,AL,29,0,1,"LYON, Francis Strother",L000542,1800.0,1882.0,-0.317,0.423,-148.4728,0.635,327,76,,-0.309,0.414
25,House,6034,41,2,AL,100,0,1,"MARTIN, Joshua Lanier",M000192,1799.0,1856.0,-0.49,0.179,-149.51733,0.691,405,71,,-0.451,0.126
25,House,10424,42,1,AR,100,0,1,"YELL, Archibald",Y000017,1797.0,1847.0,-0.354,-0.073,-233.34349,0.584,434,113,,-0.333,-0.042
25,House,3928,1,3,CT,100,0,1,"HALEY, Elisha",H000040,1776.0,1860.0,-0.082,-0.659,-114.00566,0.747,391,51,,-0.065,-0.774
25,House,4544,1,6,CT,100,0,1,"HOLT, Orrin",H000748,1792.0,1855.0,-0.446,-0.588,-47.9689,0.854,304,20,,-0.482,-0.667
25,House,4810,1,2,CT,100,0,1,"INGHAM, Samuel",I000021,1793.0,1881.0,-0.085,-0.718,-104.16822,0.75,362,45,,-0.058,-0.804
25,House,7402,1,5,CT,100,0,1,"PHELPS, Lancelot",P000297,1784.0,1866.0,-0.231,-0.491,-108.50728,0.746,370,43,,-0.24,-0.425
25,House,9425,1,1,CT,100,0,1,"TOUCEY, Isaac",T000319,1792.0,1869.0,-0.405,-0.358,-90.01746,0.775,354,37,,-0.314,-0.675
25,House,10080,1,4,CT,100,0,1,"WHITTLESEY, Thomas Tucker",W000433,1798.0,1868.0,-0.139,-0.518,-113.32887,0.706,326,53,,-0.14,-0.463
25,House,6521,11,1,DE,29,0,1,"MILLIGAN, John Jones",M000767,1795.0,1875.0,0.326,0.255,-85.47484,0.773,332,39,,0.219,0.339
25,House,1837,44,98,GA,100,0,1,"CLEVELAND, Jesse Franklin",C000513,1804.0,1841.0,-0.342,-0.211,-84.28476,0.751,294,37,,-0.336,-0.142
25,House,2431,44,98,GA,29,0,1,"DAWSON, William Crosby",D000156,1798.0,1856.0,-0.269,0.963,-157.83936,0.636,349,78,,-0.316,0.745
25,House,3623,44,98,GA,100,0,1,"GLASCOCK, Thomas",G000230,1790.0,1841.0,-0.385,0.111,-68.22575,0.761,250,27,,-0.368,0.021
25,House,3757,44,98,GA,100,0,1,"GRANTLAND, Seaton",G000385,1782.0,1864.0,-0.249,-0.057,-138.24337,0.647,317,74,,-0.218,0.03
25,House,4238,44,98,GA,100,0,1,"HAYNES, Charles Eaton",H000399,1784.0,1841.0,-0.544,-0.088,-92.08512,0.789,388,41,,-0.444,-0.133
25,House,4541,44,98,GA,100,0,1,"HOLSEY, Hopkins",H000744,1779.0,1859.0,-0.55,0.016,-57.43369,0.793,248,26,,-0.48,-0.07
25,House,4853,44,98,GA,100,0,1,"JACKSON, Jabez Young",J000015,1790.0,,-0.155,-0.279,-181.36025,0.563,316,103,,-0.155,-0.081
25,House,7136,44,98,GA,100,0,1,"OWENS, George Welshman",O000157,1786.0,1856.0,-0.451,-0.201,-66.4103,0.756,237,31,,-0.501,-0.128
25,House,9431,44,98,GA,100,0,1,"TOWNS, George Washington Bonaparte",T000327,1801.0,1854.0,-0.568,0.219,-55.02349,0.788,231,19,,-0.566,0.259
25,House,1579,21,2,IL,100,0,1,"CASEY, Zadok",C000230,1796.0,1862.0,-0.109,-0.17,-217.88985,0.625,464,106,,-0.113,-0.247
25,House,6105,21,3,IL,100,0,1,"MAY, William L.",M000277,1793.0,1849.0,-0.092,-0.132,-155.14923,0.532,246,83,,-0.017,0.156
25,House,8731,21,1,IL,100,0,1,"SNYDER, Adam Wilson",S000664,1799.0,1842.0,-0.166,-0.269,-181.65494,0.578,331,81,,-0.171,-0.247
