congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
23,President,99875,99,0,USA,555,0,0,"JACKSON, Andrew",J000005,1767.0,1845.0,-0.25,-0.098,-5.31445,0.702,15,5,,,
23,House,1809,41,1,AL,555,0,1,"CLAY, Clement Comer",C000481,1789.0,1866.0,-0.472,0.067,-76.98297,0.769,293,40,,-0.499,0.099
23,House,5635,41,4,AL,44,0,1,"LEWIS, Dixon Hall",L000278,1802.0,1848.0,-0.623,0.782,-130.15868,0.556,222,79,,-0.281,0.96
23,House,5980,41,3,AL,555,0,1,"MARDIS, Samuel Wright",M000128,1800.0,1836.0,-0.581,0.27,-75.40667,0.711,221,38,,-0.606,0.335
23,House,6310,41,2,AL,555,0,1,"McKINLEY, John",M000519,1780.0,1852.0,-0.344,0.068,-93.44487,0.693,255,47,,-0.343,-0.015
23,House,6812,41,5,AL,555,0,1,"MURPHY, John",M001097,1786.0,1841.0,-0.207,0.004,-129.50391,0.612,264,55,,-0.206,0.006
23,House,418,1,98,CT,1275,0,1,"BARBER, Noyes",B000125,1781.0,1844.0,0.307,0.057,-77.25212,0.749,267,33,,0.29,0.339
23,House,2938,1,98,CT,1275,1,1,"ELLSWORTH, William Wolcott",E000150,1791.0,1868.0,0.33,0.018,-27.63974,0.796,121,13,,0.376,-0.049
23,House,3260,1,98,CT,1275,1,1,"FOOT, Samuel Augustus",F000247,1780.0,1846.0,0.527,-0.314,-24.37083,0.746,83,9,,0.087,0.453
23,House,4768,1,98,CT,1275,1,1,"HUNTINGTON, Jabez Williams",H000997,1788.0,1847.0,0.485,-0.02,-40.0276,0.788,168,14,,0.676,-0.374
23,House,4847,1,98,CT,1275,2,2,"JACKSON, Ebenezer, Jr.",J000009,1796.0,1874.0,0.198,0.324,-29.51973,0.709,86,9,,0.191,0.358
23,House,6546,1,98,CT,1275,2,2,"MINER, Phineas",M000793,1777.0,1839.0,0.38,-0.016,-33.57523,0.691,91,19,,0.365,0.0
23,House,9491,1,98,CT,1275,2,2,"TRUMBULL, Joseph",T000391,1782.0,1861.0,0.316,0.103,-24.36176,0.761,89,11,,0.391,0.202
