congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
2,House,9808,3,7,MA,5000,0,1,"WARD, Artemas",W000127,1727.0,1800.0,0.819,-0.573,-22.19325,0.775,87,13,,0.89,-0.456
2,House,3610,4,98,NH,5000,0,1,"GILMAN, Nicholas",G000215,1755.0,1814.0,0.387,0.055,-52.83571,0.577,96,29,,0.572,-0.069
2,House,5713,4,98,NH,5000,0,1,"LIVERMORE, Samuel",L000364,1732.0,1803.0,0.35,0.731,-82.73389,0.437,100,44,,0.566,0.233
2,House,8644,4,98,NH,5000,0,1,"SMITH, Jeremiah",S000563,1759.0,1842.0,0.452,-0.346,-44.2073,0.594,85,25,,0.384,-0.906
2,House,878,12,98,NJ,5000,0,1,"BOUDINOT, Elias",B000661,1740.0,1821.0,0.576,0.126,-37.63026,0.655,89,16,,0.677,-0.272
2,House,1750,12,98,NJ,5000,0,1,"CLARK, Abraham",C000418,1726.0,1794.0,0.272,-0.907,-36.18344,0.666,89,16,,0.264,-0.837
2,House,2440,12,98,NJ,5000,0,1,"DAYTON, Jonathan",D000165,1760.0,1824.0,0.472,0.158,-30.66109,0.605,61,17,,0.505,-0.23
2,House,5303,12,98,NJ,5000,0,1,"KITCHELL, Aaron",K000246,1744.0,1820.0,0.059,-0.355,-67.86158,0.497,97,38,,0.301,-0.793
2,House,649,13,3,NY,5000,0,1,"BENSON, Egbert",B000388,1746.0,1833.0,0.8,0.418,-27.65528,0.75,96,13,,0.782,0.623
2,House,3695,13,6,NY,5000,0,1,"GORDON, James",G000311,1739.0,1810.0,0.576,-0.138,-30.97726,0.679,80,14,,0.532,-0.241
2,House,5498,13,2,NY,5000,0,1,"LAURANCE, John",L000120,1750.0,1810.0,0.749,-0.049,-38.34484,0.626,82,15,,0.622,0.586
2,House,8272,13,4,NY,4000,0,1,"SCHOONMAKER, Cornelius Corneliusen",S000140,1745.0,1796.0,-0.005,-0.973,-28.79429,0.688,77,13,,-0.008,-1.0
2,House,8511,13,5,NY,5000,0,1,"SILVESTER, Peter",S000412,1734.0,1808.0,0.538,0.424,-41.13501,0.627,88,18,,0.527,-0.012
2,House,9463,13,1,NY,4000,2,2,"TREDWELL, Thomas",T000361,1743.0,1831.0,-0.161,-0.987,-28.61088,0.728,90,11,,-0.147,-0.989
2,House,259,47,3,NC,4000,0,1,"ASHE, John Baptista",A000307,1748.0,1802.0,-0.486,-0.826,-18.06391,0.827,95,8,,-0.424,-0.906
2,House,3859,47,5,NC,5000,0,1,"GROVE, William Barry",G000502,1764.0,1818.0,0.3,-0.05,-60.58949,0.514,91,37,,0.007,-0.509
2,House,5895,47,2,NC,4000,0,1,"MACON, Nathaniel",M000034,1757.0,1837.0,-0.33,-0.944,-24.36945,0.774,95,9,,-0.373,-0.861
2,House,8869,47,1,NC,5000,0,1,"STEELE, John",S000832,1764.0,1815.0,0.219,-0.23,-51.51176,0.553,87,31,,0.259,-0.433
2,House,10193,47,4,NC,4000,0,1,"WILLIAMSON, Hugh",W000551,1735.0,1819.0,0.016,-0.212,-33.37664,0.672,84,16,,0.08,-0.208
2,House,3147,14,8,PA,4000,0,1,"FINDLEY, William",F000124,1742.0,1821.0,-0.026,0.483,-25.16222,0.738,83,9,,-0.062,0.443
2,House,3196,14,1,PA,5000,0,1,"FITZSIMONS, Thomas",F000178,1741.0,1811.0,0.535,-0.244,-51.22713,0.593,98,29,,0.508,0.42
2,House,3805,14,6,PA,4000,0,1,"GREGG, Andrew",G000442,1755.0,1835.0,-0.024,0.203,-48.34194,0.546,80,19,,0.139,-0.042
2,House,4156,14,7,PA,5000,0,1,"HARTLEY, Thomas",H000299,1748.0,1800.0,0.455,-0.245,-41.5363,0.61,84,19,,0.512,0.37
2,House,4390,14,4,PA,4000,0,1,"HIESTER, Daniel",H000570,1747.0,1804.0,0.08,-0.079,-32.08971,0.648,74,21,,0.109,-0.058
2,House,4871,14,3,PA,5000,0,1,"JACOBS, Israel",J000036,1726.0,1796.0,0.277,-0.453,-35.4145,0.589,67,14,,0.279,-0.416
2,House,5310,14,5,PA,5000,0,1,"KITTERA, John Wilkes",K000253,1752.0,1801.0,0.578,0.185,-27.99252,0.667,69,17,,0.482,0.247
2,House,6781,14,2,PA,4000,0,1,"MUHLENBERG, Frederick Augustus Conrad",M001063,1750.0,1801.0,0.236,0.437,-33.50526,0.686,89,14,,0.289,0.656
2,House,884,5,1,RI,5000,0,1,"BOURNE, Benjamin",B000669,1755.0,1808.0,0.712,0.004,-30.09914,0.738,99,11,,0.761,0.078
2,House,456,48,2,SC,5000,0,1,"BARNWELL, Robert",B000167,1761.0,1814.0,0.523,0.852,-31.93829,0.724,99,12,,0.609,0.793
2,House,4695,48,3,SC,5000,0,1,"HUGER, Daniel",H000916,1742.0,1799.0,0.441,0.897,-23.68449,0.738,78,7,,0.466,0.885
2,House,8702,48,1,SC,5000,0,1,"SMITH, William Loughton",S000633,1758.0,1812.0,0.47,0.5,-33.62751,0.702,95,13,,0.621,0.763
2,House,9088,48,4,SC,4000,0,1,"SUMTER, Thomas",S001073,1734.0,1832.0,-0.687,-0.663,-40.00786,0.638,89,17,,-0.984,-0.178
2,House,9501,48,5,SC,4000,0,1,"TUCKER, Thomas Tudor",T000403,1745.0,1828.0,0.184,0.498,-48.54933,0.59,92,26,,0.285,0.71
2,House,6932,6,2,VT,4000,0,1,"NILES, Nathaniel",N000109,1741.0,1828.0,0.219,-0.976,-32.99318,0.712,97,15,,0.295,-0.956
2,House,8639,6,1,VT,4000,0,1,"SMITH, Israel",S000557,1759.0,1810.0,0.014,-0.983,-45.53398,0.578,83,26,,0.237,-0.971
2,House,1118,40,2,VA,4000,0,1,"BROWN, John",B000929,1757.0,1837.0,-0.277,-0.548,-17.99165,0.741,60,8,,-0.216,-0.412
2,House,3582,40,9,VA,4000,0,1,"GILES, William Branch",G000183,1762.0,1830.0,0.018,0.068,-24.02416,0.763,89,11,,-0.347,-0.159
2,House,3825,40,10,VA,4000,0,1,"GRIFFIN, Samuel",G000466,1746.0,1810.0,0.183,-0.074,-25.33035,0.685,67,6,,0.068,0.135
2,House,5564,40,4,VA,5000,0,1,"LEE, Richard Bland",L000200,1761.0,1827.0,0.245,-0.037,-42.07503,0.606,84,19,,0.045,0.197
2,House,5903,40,5,VA,4000,0,1,"MADISON, James, Jr.",M000043,1751.0,1836.0,-0.061,-0.444,-28.79201,0.731,92,13,,-0.129,-0.075
2,House,6625,40,3,VA,4000,0,1,"MOORE, Andrew",M000891,1752.0,1821.0,-0.244,-0.45,-20.66222,0.793,89,9,,-0.165,-0.535
2,House,7156,40,7,VA,4000,0,1,"PAGE, John",P000018,1743.0,1808.0,-0.041,-0.032,-31.66486,0.695,87,14,,-0.068,0.303
2,House,7199,40,8,VA,4000,0,1,"PARKER, Josiah",P000065,1751.0,1810.0,0.187,0.092,-47.56553,0.589,90,20,,-0.199,0.057
2,House,9658,40,6,VA,4000,0,1,"VENABLE, Abraham Bedford",V000083,1758.0,1811.0,-0.244,0.068,-15.79176,0.834,87,7,,-0.273,0.213
2,House,10006,40,1,VA,5000,0,1,"WHITE, Alexander",W000352,1738.0,1804.0,0.098,-0.004,-38.40654,0.662,93,18,,0.1,0.103
