congress,chamber,rollnumber,icpsr,cast_code,prob
44,House,1,26,2,
44,House,1,57,1,
44,House,1,185,5,
44,House,1,261,1,
44,House,1,282,1,
44,House,1,335,1,
44,House,1,336,2,
44,House,1,337,1,
44,House,1,368,2,
44,House,1,375,2,
44,House,1,400,2,
44,House,1,409,9,
44,House,1,410,1,
44,House,1,455,1,
44,House,1,502,2,
44,House,1,575,1,
44,House,1,612,1,
44,House,1,751,1,
44,House,1,765,2,
44,House,1,784,1,
44,House,1,795,1,
44,House,1,804,1,
44,House,1,853,1,
44,House,1,950,1,
44,House,1,955,2,
44,House,1,1039,1,
44,House,1,1123,1,
44,House,1,1140,2,
44,House,1,1212,1,
44,House,1,1246,2,
44,House,1,1247,1,
44,House,1,1278,2,
44,House,1,1379,1,
44,House,1,1409,1,
44,House,1,1415,1,
44,House,1,1443,6,
44,House,1,1475,1,
44,House,1,1483,2,
44,House,1,1581,2,
44,House,1,1593,2,
44,House,1,1596,1,
44,House,1,1603,1,
44,House,1,1648,1,
44,House,1,1774,1,
44,House,1,1794,1,
44,House,1,1860,1,
44,House,1,1878,1,
44,House,1,1946,1,
44,House,1,1981,2,
44,House,1,2022,1,
44,House,1,2102,1,
44,House,1,2118,1,
44,House,1,2151,2,
44,House,1,2202,2,
44,House,1,2230,1,
44,House,1,2286,1,
44,House,1,2320,2,
44,House,1,2346,2,
44,House,1,2401,1,
44,House,1,2420,2,
44,House,1,2456,1,
44,House,1,2496,2,
44,House,1,2554,1,
44,House,1,2686,1,
44,House,1,2778,2,
44,House,1,2784,1,
44,House,1,2792,1,
44,House,1,2811,2,
44,House,1,2843,1,
44,House,1,2923,1,
44,House,1,2955,1,
44,House,1,3011,2,
44,House,1,3075,2,
44,House,1,3080,1,
44,House,1,3100,1,
44,House,1,3283,1,
44,House,1,3290,2,
44,House,1,3301,2,
44,House,1,3341,1,
44,House,1,3354,2,
44,House,1,3381,2,
44,House,1,3385,2,
44,House,1,3392,1,
44,House,1,3473,2,
44,House,1,3508,1,
44,House,1,3565,1,
44,House,1,3636,1,
44,House,1,3666,1,
44,House,1,3675,1,
44,House,1,3879,1,
44,House,1,3917,2,
44,House,1,3983,1,
44,House,1,3997,1,
44,House,1,4028,1,
44,House,1,4047,2,
44,House,1,4051,1,
44,House,1,4097,2,
44,House,1,4101,1,
44,House,1,4108,1,
44,House,1,4128,1,
44,House,1,4159,1,
44,House,1,4160,1,
44,House,1,4189,1,
44,House,1,4192,2,
44,House,1,4235,1,
44,House,1,4241,2,
44,House,1,4302,2,
44,House,1,4316,2,
44,House,1,4323,1,
44,House,1,4352,1,
44,House,1,4375,1,
44,House,1,4376,1,
44,House,1,4405,1,
44,House,1,4462,2,
44,House,1,4501,2,
44,House,1,4529,1,
44,House,1,4553,1,
44,House,1,4569,1,
44,House,1,4591,2,
44,House,1,4607,1,
