congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
19,President,99874,99,0,USA,22,0,0,"ADAMS, John Quincy",A000041,1767.0,1848.0,0.396,-0.147,-5.07877,0.677,13,2,,,
19,House,6289,41,2,AL,555,0,1,"McKEE, John",M000495,1771.0,1832.0,-0.28,0.621,-18.24044,0.762,67,7,,-0.325,0.946
19,House,6632,41,1,AL,555,0,1,"MOORE, Gabriel",M000898,1785.0,1845.0,-0.108,-0.157,-63.27319,0.453,80,43,,-0.315,0.843
19,House,7130,41,3,AL,555,0,1,"OWEN, George Washington",O000150,1796.0,1837.0,-0.239,0.473,-50.47813,0.591,96,25,,-0.313,0.593
19,House,385,1,98,CT,22,0,1,"BALDWIN, John",B000090,1772.0,1850.0,0.12,-0.993,-27.87552,0.723,86,12,,-0.045,-0.999
19,House,418,1,98,CT,22,0,1,"BARBER, Noyes",B000125,1781.0,1844.0,0.307,0.057,-46.99125,0.579,86,27,,-0.028,-0.5
19,House,4809,1,98,CT,22,0,1,"INGERSOLL, Ralph Isaacs",I000020,1789.0,1872.0,0.339,-0.076,-27.57524,0.759,100,7,,0.338,-0.23
19,House,6438,1,98,CT,22,0,1,"MERWIN, Orange",M000665,1777.0,1853.0,0.349,-0.034,-37.63671,0.667,93,18,,0.184,-0.026
19,House,7399,1,98,CT,22,0,1,"PHELPS, Elisha",P000294,1779.0,1847.0,0.27,0.055,-50.28186,0.45,63,33,,-0.096,-0.281
19,House,9411,1,98,CT,22,0,1,"TOMLINSON, Gideon",T000300,1780.0,1854.0,0.384,0.064,-47.50084,0.631,103,24,,0.274,-0.172
19,House,6323,11,98,DE,555,0,1,"McLANE, Louis",M000535,1786.0,1857.0,0.007,0.334,-31.43273,0.617,65,11,,0.054,0.57
19,House,1561,44,98,GA,555,0,1,"CARY, George",C000212,1789.0,1843.0,-0.567,-0.275,-35.58482,0.705,102,15,,-0.516,-0.062
19,House,2284,44,98,GA,555,0,1,"CUTHBERT, Alfred",C001023,1785.0,1856.0,-0.338,0.002,,,,,,-0.027,1.0
19,House,3287,44,98,GA,555,0,1,"FORSYTH, John",F000284,1780.0,1841.0,-0.313,-0.116,-51.10647,0.606,102,21,,-0.357,-0.102
19,House,4238,44,98,GA,555,0,1,"HAYNES, Charles Eaton",H000399,1784.0,1841.0,-0.544,-0.088,-25.7746,0.765,96,14,,-0.645,-0.104
19,House,6424,44,98,GA,555,0,1,"MERIWETHER, James",M000651,1789.0,1854.0,-0.832,-0.469,-20.97407,0.762,77,13,,-0.818,-0.402
19,House,9188,44,98,GA,555,0,1,"TATTNALL, Edward Fenwick",T000051,1788.0,1832.0,-0.604,0.111,-10.82716,0.688,29,4,,-0.838,-0.545
19,House,9343,44,98,GA,555,0,1,"THOMPSON, Wiley",T000222,1781.0,1835.0,-0.599,0.168,-21.3987,0.788,90,8,,-0.726,-0.157
19,House,2015,21,1,IL,22,0,1,"COOK, Daniel Pope",C000716,1794.0,1827.0,0.225,0.72,-39.48487,0.599,77,19,,0.312,0.95
19,House,852,22,1,IN,555,0,1,"BOON, Ratliff",B000628,1781.0,1844.0,-0.228,-0.339,-73.66224,0.486,102,45,,0.174,0.7
19,House,4926,22,2,IN,22,0,1,"JENNINGS, Jonathan",J000097,1784.0,1834.0,0.085,0.646,-49.71004,0.596,96,26,,0.282,0.96
19,House,9266,22,3,IN,22,0,1,"TEST, John",T000138,1771.0,1849.0,0.293,0.603,-40.56422,0.65,94,20,,0.426,0.905
19,House,1213,51,8,KY,22,0,1,"BUCKNER, Richard Aylett",B001033,1763.0,1847.0,0.182,0.514,-40.53859,0.602,80,22,,0.21,0.726
19,House,1768,51,3,KY,22,0,2,"CLARK, James",C000436,1779.0,1839.0,0.297,0.626,-42.69582,0.609,86,23,,0.582,0.813
19,House,4335,51,12,KY,22,2,2,"HENRY, John Flournoy",H000509,1793.0,1873.0,0.247,0.624,-27.40013,0.572,49,18,,0.218,0.527
