congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
11,President,99872,99,0,USA,13,0,0,"MADISON, James, Jr.",M000043,1751.0,1836.0,0.138,0.731,-1.30511,0.904,13,1,,,
11,House,1632,1,98,CT,1,0,1,"CHAMPION, Epaphroditus",C000288,1756.0,1834.0,0.548,-0.675,-20.67674,0.906,210,7,,0.504,-0.678
11,House,2316,1,98,CT,1,1,1,"DANA, Samuel Whittlesey",D000024,1760.0,1830.0,0.776,-0.182,-30.44521,0.832,166,17,,0.946,0.08
11,House,2357,1,98,CT,1,0,1,"DAVENPORT, John",D000075,1752.0,1830.0,0.728,-0.304,-30.6577,0.867,214,14,,0.704,-0.63
11,House,4767,1,98,CT,1,2,2,"HUNTINGTON, Ebenezer",H000996,1754.0,1834.0,0.447,-0.895,-8.36806,0.915,94,3,,0.421,-0.907
11,House,6746,1,98,CT,1,0,1,"MOSELEY, Jonathan Ogden",M001023,1762.0,1838.0,0.63,-0.429,-21.05224,0.908,218,10,,0.536,-0.685
11,House,7469,1,98,CT,1,0,1,"PITKIN, Timothy",P000368,1766.0,1847.0,0.637,-0.415,-40.32949,0.853,253,18,,0.59,-0.386
11,House,9063,1,98,CT,1,0,1,"STURGES, Lewis Burr",S001048,1763.0,1844.0,0.599,-0.446,-31.72825,0.862,214,13,,0.534,-0.344
11,House,9169,1,98,CT,1,0,1,"TALLMADGE, Benjamin",T000029,1754.0,1835.0,0.647,-0.338,-25.98293,0.87,187,13,,0.432,-0.713
11,House,9613,11,1,DE,1,0,1,"VAN DYKE, Nicholas",V000037,1770.0,1826.0,0.401,-0.237,-32.68951,0.836,183,12,,0.27,-0.655
11,House,686,44,98,GA,13,0,1,"BIBB, William Wyatt",B000434,1781.0,1820.0,-0.373,-0.565,-89.9283,0.68,233,42,,-0.26,-0.55
11,House,1868,44,98,GA,13,0,1,"COBB, Howell",C000547,1772.0,1818.0,-0.253,-0.518,-76.31123,0.623,161,35,,-0.293,-0.539
11,House,8595,44,98,GA,13,0,1,"SMELT, Dennis",S000507,1750.0,,-0.034,-0.107,-93.25961,0.659,224,46,,0.029,-0.077
11,House,9482,44,98,GA,13,0,1,"TROUP, George Michael",T000382,1780.0,1856.0,-0.238,-0.192,-74.98271,0.673,189,30,,-0.159,-0.214
11,House,478,51,5,KY,13,2,2,"BARRY, William Taylor",B000192,1784.0,1835.0,0.141,0.701,-17.83666,0.763,66,9,,0.096,0.365
11,House,2179,51,3,KY,13,0,1,"CRIST, Henry",C000910,1764.0,1844.0,-0.047,0.024,-20.45405,0.723,63,9,,-0.048,0.016
11,House,2527,51,6,KY,13,0,1,"DESHA, Joseph",D000271,1768.0,1842.0,-0.276,-0.102,-82.80328,0.737,271,45,,-0.241,-0.174
11,House,4622,51,5,KY,13,1,1,"HOWARD, Benjamin",H000834,1760.0,1814.0,-0.072,0.073,-64.56778,0.631,140,36,,0.053,0.26
11,House,4988,51,4,KY,13,0,1,"JOHNSON, Richard Mentor",J000170,1780.0,1850.0,-0.18,0.02,-66.52003,0.747,228,30,,-0.103,0.109
11,House,5867,51,1,KY,13,0,1,"LYON, Matthew",L000545,1749.0,1822.0,0.115,-0.324,-76.83305,0.559,132,38,,0.593,0.245
11,House,6290,51,2,KY,13,0,1,"McKEE, Samuel",M000496,1774.0,1826.0,-0.129,-0.286,-89.90357,0.674,228,41,,-0.121,-0.199
11,House,1117,52,7,MD,13,1,1,"BROWN, John",B000928,,1815.0,-0.086,0.356,-41.53246,0.765,155,17,,-0.086,0.349
11,House,1455,52,1,MD,1,0,1,"CAMPBELL, John",C000091,1765.0,1828.0,0.425,-0.572,-29.4221,0.803,134,13,,0.715,-0.079
11,House,3652,52,8,MD,1,0,1,"GOLDSBOROUGH, Charles",G000261,1765.0,1834.0,0.299,-0.615,-33.07885,0.8,148,11,,0.315,-0.699
11,House,5225,52,3,MD,1,0,1,"KEY, Philip Barton",K000159,1757.0,1815.0,0.249,-0.574,-32.38339,0.792,139,16,,0.315,-0.569
11,House,6306,52,5,MD,13,0,1,"McKIM, Alexander",M000515,1748.0,1832.0,-0.029,0.592,-53.22376,0.809,251,23,,-0.102,0.873
11,House,6603,52,6,MD,13,0,1,"MONTGOMERY, John",M000867,1764.0,1828.0,-0.17,0.395,-61.8923,0.778,246,32,,-0.261,0.158
11,House,6643,52,5,MD,13,0,1,"MOORE, Nicholas Ruxton",M000909,1756.0,1816.0,-0.14,0.247,-62.72084,0.78,252,23,,-0.12,0.59
11,House,6871,52,4,MD,13,1,1,"NELSON, Roger",N000041,1759.0,1815.0,-0.123,0.095,-55.7586,0.605,111,30,,-0.0,0.397
11,House,7910,52,4,MD,13,2,2,"RINGGOLD, Samuel",R000263,1770.0,1829.0,-0.152,0.262,-25.64322,0.757,92,13,,-0.093,0.192
11,House,9619,52,2,MD,13,0,1,"VAN HORNE, Archibald",V000043,,1817.0,0.147,-0.462,-103.54709,0.632,226,49,,0.144,-0.527
11,House,10396,52,7,MD,13,2,2,"WRIGHT, Robert",W000768,1752.0,1826.0,0.054,0.222,-43.62748,0.632,95,19,,0.181,0.494
11,House,119,3,10,MA,1,2,2,"ALLEN, Joseph",A000136,1749.0,1827.0,0.57,-0.231,-18.07397,0.81,86,8,,0.561,-0.227
11,House,323,3,12,MA,13,0,1,"BACON, Ezekiel",B000015,1776.0,1870.0,0.205,0.486,-104.70479,0.634,230,62,,0.067,0.137
11,House,531,3,7,MA,1,1,1,"BAYLIES, William",B000256,1776.0,1865.0,0.639,-0.669,,,,,,0.887,-0.462
11,House,703,3,11,MA,1,2,2,"BIGELOW, Abijah",B000453,1775.0,1860.0,0.704,-0.711,-7.28373,0.921,89,4,,0.68,-0.734
11,House,2021,3,16,MA,13,0,1,"COOK, Orchard",C000723,1763.0,1819.0,0.373,0.841,-35.53588,0.688,95,16,,0.212,0.519
11,House,2294,3,14,MA,13,0,1,"CUTTS, Richard",C001033,1771.0,1845.0,0.031,0.793,-44.6697,0.818,223,18,,0.099,0.907
11,House,2956,3,5,MA,1,0,1,"ELY, William",E000168,1765.0,1817.0,0.746,-0.517,-38.7272,0.856,250,14,,0.755,-0.656
11,House,3452,3,17,MA,13,0,1,"GANNETT, Barzillai",G000039,1764.0,1832.0,-0.021,0.652,-46.00209,0.82,232,18,,-0.028,0.604
11,House,3467,3,8,MA,13,0,1,"GARDNER, Gideon",G000054,1759.0,1832.0,0.142,0.99,-59.17039,0.8,265,25,,0.139,0.965
11,House,5712,3,3,MA,1,0,1,"LIVERMORE, Edward St. Loe",L000363,1762.0,1832.0,0.934,-0.332,-20.60308,0.879,160,8,,0.931,-0.364
11,House,7432,3,2,MA,1,0,1,"PICKMAN, Benjamin, Jr.",P000330,1763.0,1843.0,0.624,-0.091,-42.59786,0.824,220,19,,0.619,-0.094
11,House,7675,3,1,MA,1,0,1,"QUINCY, Josiah",Q000015,1772.0,1864.0,0.673,-0.139,-37.00919,0.859,244,20,,0.702,-0.014
