congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
84,President,99901,99,0,USA,200,0,0,"EISENHOWER, Dwight David",,1890,1969.0,0.281,-0.864,-37.7213,0.781,153,19,,,
84,House,195,41,3,AL,100,0,1,"ANDREWS, George William",A000206,1906,1971.0,-0.03,1.0,-39.80798,0.712,117,18,,-0.116,0.993
84,House,937,41,1,AL,100,0,1,"BOYKIN, Frank William",B000725,1885,1969.0,-0.105,0.849,-22.68314,0.79,96,8,,-0.186,0.915
84,House,2909,41,7,AL,100,0,1,"ELLIOTT, Carl Atwood",E000120,1913,1999.0,-0.381,0.905,-31.27117,0.769,119,14,,-0.471,0.809
84,House,3754,41,2,AL,100,0,1,"GRANT, George McInvale",G000381,1897,1982.0,-0.117,0.993,-34.15524,0.729,108,19,,-0.136,0.991
84,House,4686,41,9,AL,100,0,1,"HUDDLESTON, George Jr.",H000904,1920,1971.0,-0.115,0.833,-35.29459,0.745,120,16,,-0.231,0.694
84,House,5058,41,8,AL,100,0,1,"JONES, Robert Emmett, Jr.",J000248,1912,1997.0,-0.358,0.866,-27.14327,0.796,119,9,,-0.436,0.857
84,House,7695,41,5,AL,100,0,1,"RAINS, Albert McKinley",R000018,1902,1991.0,-0.342,0.934,-28.18052,0.779,113,14,,-0.263,0.665
84,House,7954,41,4,AL,100,0,1,"ROBERTS, Kenneth Allison",R000314,1912,1989.0,-0.282,0.895,-32.77029,0.756,117,17,,-0.252,0.761
84,House,8353,41,6,AL,100,0,1,"SELDEN, Armistead Inge, Jr.",S000232,1921,1985.0,-0.073,0.852,-35.68847,0.745,121,19,,-0.111,0.769
84,House,7845,61,1,AZ,200,0,1,"RHODES, John Jacob",R000188,1916,2003.0,0.225,-0.033,-52.44453,0.626,112,22,,0.208,-0.057
84,House,9549,61,2,AZ,100,0,1,"UDALL, Stewart Lee",U000002,1920,2010.0,-0.389,-0.046,-45.48279,0.676,116,22,,-0.309,-0.062
84,House,3506,42,1,AR,100,0,1,"GATHINGS, Ezekiel Candler",G000098,1903,1979.0,0.012,0.978,-46.32439,0.673,117,26,,-0.079,0.644
84,House,4110,42,4,AR,100,0,1,"HARRIS, Oren",H000249,1903,1997.0,-0.179,0.949,-36.17892,0.742,121,16,,-0.193,0.717
