congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
13,President,99872,99,0,USA,13,,,"MADISON, James, Jr.",M000043,1751.0,1836.0,0.138,0.731,,,,,,,
13,House,1632,1,98,CT,1,0,1,"CHAMPION, Epaphroditus",C000288,1756.0,1834.0,0.548,-0.675,-33.99928,0.893,299,12,,0.559,-0.647
13,House,2357,1,98,CT,1,0,1,"DAVENPORT, John",D000075,1752.0,1830.0,0.728,-0.304,-24.63458,0.923,309,9,,0.621,-0.374
13,House,5503,1,98,CT,1,0,1,"LAW, Lyman",L000126,1770.0,1842.0,0.591,-0.807,-22.57831,0.912,244,9,,0.647,-0.763
13,House,6746,1,98,CT,1,0,1,"MOSELEY, Jonathan Ogden",M001023,1762.0,1838.0,0.63,-0.429,-21.12334,0.937,323,8,,0.675,-0.574
13,House,7469,1,98,CT,1,0,1,"PITKIN, Timothy",P000368,1766.0,1847.0,0.637,-0.415,-19.13348,0.937,295,9,,0.664,-0.747
13,House,9063,1,98,CT,1,0,1,"STURGES, Lewis Burr",S001048,1763.0,1844.0,0.599,-0.446,-52.28677,0.851,325,23,,0.575,-0.29
13,House,9169,1,98,CT,1,0,1,"TALLMADGE, Benjamin",T000029,1754.0,1835.0,0.647,-0.338,-8.24983,0.942,138,3,,0.575,-0.178
13,House,2056,11,98,DE,1,0,1,"COOPER, Thomas",C000762,1764.0,1829.0,0.531,-0.433,-20.4914,0.918,238,5,,0.559,-0.332
13,House,7897,11,98,DE,1,0,1,"RIDGELY, Henry Moore",R000245,1779.0,1847.0,0.213,-0.226,-35.32122,0.767,133,14,,0.151,-0.56
13,House,450,44,98,GA,13,0,1,"BARNETT, William",B000161,1761.0,1832.0,-0.306,0.065,-87.87236,0.76,320,40,,-0.256,0.09
13,House,686,44,98,GA,13,1,1,"BIBB, William Wyatt",B000434,1781.0,1820.0,-0.373,-0.565,-58.69236,0.78,236,24,,-0.209,0.15
13,House,2284,44,98,GA,13,2,2,"CUTHBERT, Alfred",C001023,1785.0,1856.0,-0.338,0.002,-73.95673,0.673,187,38,,-0.105,0.094
13,House,3287,44,98,GA,13,0,1,"FORSYTH, John",F000284,1780.0,1841.0,-0.313,-0.116,-120.01303,0.662,291,55,,-0.092,0.093
13,House,3933,44,98,GA,13,0,1,"HALL, Bolling",H000045,1767.0,1836.0,-0.851,0.014,-65.47951,0.814,319,27,,-0.782,-0.055
13,House,9245,44,98,GA,13,0,1,"TELFAIR, Thomas",T000115,1780.0,1818.0,-0.19,0.29,-64.92452,0.808,305,31,,-0.153,0.38
13,House,9482,44,98,GA,13,0,1,"TROUP, George Michael",T000382,1780.0,1856.0,-0.238,-0.192,-80.08701,0.737,262,33,,-0.2,0.072
13,House,1768,51,1,KY,13,0,1,"CLARK, James",C000436,1779.0,1839.0,0.297,0.626,-123.08456,0.603,243,55,,0.12,0.38
13,House,1810,51,2,KY,13,1,1,"CLAY, Henry",C000482,1777.0,1852.0,0.262,0.547,,,,,,,
13,House,2527,51,4,KY,13,0,1,"DESHA, Joseph",D000271,1768.0,1842.0,-0.276,-0.102,-117.07946,0.704,334,58,,-0.375,-0.077
13,House,2795,51,10,KY,13,0,1,"DUVAL, William Pope",D000577,1784.0,1854.0,0.113,0.199,-145.10075,0.592,277,76,,0.098,0.165
13,House,4216,51,2,KY,13,2,2,"HAWKINS, Joseph H.",H000372,,1823.0,-0.23,0.057,-60.22527,0.618,125,29,,-0.226,0.05
13,House,4571,51,5,KY,13,0,1,"HOPKINS, Samuel",H000778,1753.0,1819.0,0.137,0.587,-73.27352,0.681,191,37,,0.139,0.586
13,House,4988,51,3,KY,13,0,1,"JOHNSON, Richard Mentor",J000170,1780.0,1850.0,-0.18,0.02,-49.92217,0.729,158,26,,-0.326,0.302
